tid,gamma,trueage,freqonly
3022,18.478,-18.95086,-18.3102
3023,15.849,-17.77332,-16.04421
3024,13.594,-14.89025,-13.37178
3025,11.659,-14.71761,-12.92505
3026,10.0,-12.20512,-10.72523
3027,8.577,-10.26141,-8.86725
3028,7.356,-8.68924,-7.31556
3029,6.31,-7.32336,-5.94769
3030,5.412,-7.08459,-5.802
3031,4.642,-5.75919,-4.56096
3032,3.981,-4.5006,-3.48774
3033,3.415,-4.34827,-3.40286
3034,2.929,-4.2897,-3.33541
3035,2.512,-2.75564,-1.93996
3036,2.154,-2.69538,-1.97156
3037,1.848,-1.72538,-1.0857
3038,1.585,-1.97489,-1.18153
3039,1.359,-1.29219,-0.71935
3040,1.166,-1.6546,-0.9948
3041,1.0,-1.51178,-0.87098
3042,0.457,0.08662,0.17706
3043,0.152,0.67482,0.38718
3044,0.023,0.38981,0.32461
3045,0.0,-0.54907,-0.21421
3046,100.0,-108.86844,-96.80746
3047,85.77,-92.55692,-87.70703
3048,73.564,-78.56425,-73.53805
3049,63.096,-65.41624,-63.30276
3050,54.117,-57.03789,-53.77299
3051,46.416,-47.17047,-48.2285
3052,39.811,-39.65263,-40.17662
3053,34.145,-35.47803,-35.33274
3054,29.286,-29.76932,-30.89764
3055,25.119,-24.20271,-23.99992
3056,21.544,-23.03161,-22.2129
3057,18.478,-20.17803,-18.98497
3058,15.849,-17.4716,-16.59577
3059,13.594,-16.04279,-13.96004
3060,11.659,-13.07893,-11.66314
3061,10.0,-11.83005,-10.45164
3062,8.577,-10.17101,-8.64895
3063,7.356,-8.26639,-6.82601
3064,6.31,-7.47748,-6.03325
3065,5.412,-6.34524,-5.26497
3066,4.642,-5.85292,-4.73695
3067,3.981,-4.88671,-3.79511
3068,3.415,-4.62498,-3.72374
3069,2.929,-3.69934,-2.76382
3070,2.512,-3.26286,-2.25454
3071,2.154,-2.68058,-1.91485
3072,1.848,-2.84412,-1.98256
3073,1.585,-2.21547,-1.62153
3074,1.359,-1.5923,-0.94098
3075,1.166,-1.96184,-1.19694
3076,1.0,-1.58744,-0.9749
3077,0.457,-0.64177,-0.26375
3078,0.152,-0.17351,0.04937
3079,0.023,0.05556,0.16595
3080,0.0,1.35972,0.6088
3081,100.0,-114.23998,-104.7244
3082,85.77,-88.00104,-81.53484
3083,73.564,-79.8668,-75.21081
3084,63.096,-67.61966,-66.44528
3085,54.117,-55.28554,-55.0892
3086,46.416,-46.12543,-47.24597
3087,39.811,-41.3273,-42.18428
3088,34.145,-35.69537,-35.30377
3089,29.286,-30.22129,-29.99842
3090,25.119,-25.61037,-25.6804
3091,21.544,-22.78275,-22.47132
3092,18.478,-19.71158,-18.31505
3093,15.849,-17.29039,-15.70274
3094,13.594,-14.36316,-13.11904
3095,11.659,-13.16726,-11.49971
3096,10.0,-12.16537,-10.70539
3097,8.577,-10.61864,-8.97016
3098,7.356,-8.34021,-6.95149
3099,6.31,-7.61585,-6.42297
3100,5.412,-6.57928,-5.43586
3101,4.642,-5.62352,-4.50073
3102,3.981,-4.7062,-3.59956
3103,3.415,-4.44327,-3.75083
3104,2.929,-3.55286,-2.5907
3105,2.512,-3.57847,-2.61211
3106,2.154,-3.18023,-2.3315
3107,1.848,-2.82967,-2.08698
3108,1.585,-2.39853,-1.70915
3109,1.359,-1.6342,-0.94445
3110,1.166,-1.62661,-0.93708
3111,1.0,-0.98189,-0.4403
3112,0.457,-0.77475,-0.3324
3113,0.152,0.21191,0.24763
3114,0.023,-0.00153,0.0962
3115,0.0,6.45275,0.91285
3116,100.0,-112.75052,-103.92572
3117,85.77,-96.88927,-90.70578
3118,73.564,-80.50944,-74.33409
3119,63.096,-65.72868,-63.64136
3120,54.117,-56.22519,-55.60202
3121,46.416,-49.56592,-49.0162
3122,39.811,-40.87097,-40.71943
3123,34.145,-35.60844,-35.59504
3124,29.286,-29.97452,-30.22939
3125,25.119,-25.28546,-24.19693
3126,21.544,-23.46532,-22.42321
3127,18.478,-20.11586,-18.89646
3128,15.849,-16.72759,-15.7531
3129,13.594,-15.05838,-13.70094
3130,11.659,-13.32889,-11.57628
3131,10.0,-11.79717,-10.1314
3132,8.577,-9.55014,-8.07844
3133,7.356,-8.73233,-7.41242
3134,6.31,-7.67566,-6.34756
3135,5.412,-6.38361,-5.20504
3136,4.642,-6.04157,-5.0258
3137,3.981,-5.01124,-4.0707
3138,3.415,-4.08695,-3.23745
3139,2.929,-4.13898,-3.1753
3140,2.512,-3.59841,-2.63119
3141,2.154,-3.04281,-2.22324
3142,1.848,-2.58125,-1.7367
3143,1.585,-1.96243,-1.31736
3144,1.359,-1.99405,-1.19717
3145,1.166,-1.49314,-0.8879
3146,1.0,-0.67936,-0.28179
3147,0.457,-1.09516,-0.54672
3148,0.152,-0.7044,-0.31995
3149,0.023,0.95523,0.52867
3150,0.0,0.5731,0.36602
3151,100.0,-110.40821,-104.19048
3152,85.77,-91.81535,-84.90004
3153,73.564,-78.04262,-71.68936
3154,63.096,-67.11845,-62.35367
3155,54.117,-53.7933,-51.80898
3156,46.416,-48.8478,-49.01199
3157,39.811,-42.36558,-40.29231
3158,34.145,-34.46204,-35.30171
3159,29.286,-30.10098,-29.32287
3160,25.119,-27.02956,-26.64108
3161,21.544,-21.99735,-20.98842
3162,18.478,-20.04682,-19.02271
3163,15.849,-16.85988,-15.94057
3164,13.594,-15.83217,-14.60234
3165,11.659,-13.11965,-11.56354
3166,10.0,-11.06161,-9.65048
3167,8.577,-9.90451,-8.54026
3168,7.356,-8.82197,-7.36907
3169,6.31,-7.25997,-6.07322
3170,5.412,-7.12925,-5.97752
3171,4.642,-5.36314,-4.17034
3172,3.981,-4.69281,-3.56733
3173,3.415,-4.66068,-3.55703
3174,2.929,-3.62793,-2.71903
3175,2.512,-3.67778,-2.8844
3176,2.154,-2.4221,-1.7008
3177,1.848,-2.27387,-1.49415
3178,1.585,-1.60197,-0.93987
3179,1.359,-1.62752,-0.99748
3180,1.166,-1.23234,-0.71188
3181,1.0,-1.57483,-0.93072
3182,0.457,-0.97774,-0.47847
3183,0.152,-0.28281,-0.03672
3184,0.023,6.80558,0.70267
3185,0.0,0.34308,0.28074
3186,100.0,-108.74012,-101.48174
3187,85.77,-90.08981,-82.26862
3188,73.564,-80.81127,-79.25849
3189,63.096,-65.13552,-60.9816
3190,54.117,-56.53103,-54.05226
3191,46.416,-45.7251,-45.01998
3192,39.811,-40.80742,-38.91981
3193,34.145,-35.23565,-34.61697
3194,29.286,-30.69199,-31.32679
3195,25.119,-26.39934,-25.63493
3196,21.544,-22.72726,-21.83646
3197,18.478,-19.88406,-19.13031
3198,15.849,-17.96368,-15.99475
3199,13.594,-14.6878,-12.75444
3200,11.659,-13.94212,-12.92638
3201,10.0,-12.40176,-10.89075
3202,8.577,-10.45078,-8.9599
3203,7.356,-8.41576,-7.06054
3204,6.31,-7.49621,-6.17241
3205,5.412,-6.36819,-5.29605
3206,4.642,-6.45817,-5.20762
3207,3.981,-4.74813,-3.72642
3208,3.415,-4.38789,-3.45152
3209,2.929,-4.2761,-3.36341
3210,2.512,-3.61203,-2.7351
3211,2.154,-2.24824,-1.55326
3212,1.848,-2.49202,-1.6886
3213,1.585,-2.71333,-1.88526
3214,1.359,-1.1212,-0.56742
3215,1.166,-1.54169,-0.92229
3216,1.0,-1.11441,-0.56294
3217,0.457,-0.42194,-0.1502
3218,0.152,0.9277,0.52753
3219,0.023,0.33351,0.28885
3220,0.0,0.24606,0.26106
3221,100.0,-108.73468,-99.38761
3222,85.77,-96.22217,-90.30824
3223,73.564,-79.04696,-73.86562
3224,63.096,-65.71418,-64.58307
3225,54.117,-56.28691,-53.46345
3226,46.416,-46.88219,-47.14467
3227,39.811,-41.66261,-43.00125
3228,34.145,-33.75356,-33.82095
3229,29.286,-29.97398,-29.9961
3230,25.119,-25.08494,-24.02538
3231,21.544,-23.01082,-22.73693
3232,18.478,-20.11584,-19.28046
3233,15.849,-17.69674,-16.24055
3234,13.594,-16.18406,-14.14923
3235,11.659,-13.33228,-11.59525
3236,10.0,-11.15664,-9.68261
3237,8.577,-10.45804,-8.69454
3238,7.356,-9.12136,-7.72593
3239,6.31,-7.98352,-6.59387
3240,5.412,-6.64907,-5.45499
3241,4.642,-5.43503,-4.12646
3242,3.981,-4.88677,-3.80243
3243,3.415,-3.79425,-2.79096
3244,2.929,-3.59137,-2.69821
3245,2.512,-3.22797,-2.35064
3246,2.154,-2.61361,-1.80533
3247,1.848,-2.33715,-1.66726
3248,1.585,-2.34878,-1.76146
3249,1.359,-1.78166,-1.12005
3250,1.166,-1.60549,-0.94746
3251,1.0,-1.60466,-1.0365
3252,0.457,-0.01177,0.10674
3253,0.152,0.61888,0.38034
3254,0.023,1.66829,0.65604
3255,0.0,-0.01059,0.11481
3256,100.0,-115.72278,-102.75461
3257,85.77,-88.12966,-81.69555
3258,73.564,-76.13324,-72.00113
3259,63.096,-64.06686,-63.54329
3260,54.117,-56.93536,-54.4055
3261,46.416,-48.52013,-49.82892
3262,39.811,-38.95205,-40.63999
3263,34.145,-35.9469,-36.70173
3264,29.286,-29.69694,-29.79378
3265,25.119,-26.28115,-26.36837
3266,21.544,-24.2825,-23.66068
3267,18.478,-19.23922,-18.55627
3268,15.849,-16.94424,-15.68105
3269,13.594,-14.99239,-13.93431
3270,11.659,-13.42399,-11.92127
3271,10.0,-11.82517,-9.99103
3272,8.577,-9.79922,-8.3154
3273,7.356,-9.28018,-7.82232
3274,6.31,-7.93626,-6.62432
3275,5.412,-6.70772,-5.62696
3276,4.642,-6.35749,-5.06291
3277,3.981,-5.11548,-4.01243
3278,3.415,-4.81589,-3.95043
3279,2.929,-3.8385,-2.83983
3280,2.512,-2.7519,-1.94489
3281,2.154,-2.71254,-1.85633
3282,1.848,-2.76963,-2.03489
3283,1.585,-2.12715,-1.46317
3284,1.359,-2.23536,-1.5057
3285,1.166,-1.49959,-0.92087
3286,1.0,-0.93389,-0.48373
3287,0.457,2e-05,0.10624
3288,0.152,-0.46061,-0.15022
3289,0.023,-0.75929,-0.32231
3290,0.0,0.49636,0.35102
3291,100.0,-109.84181,-99.75263
3292,85.77,-91.70106,-86.96319
3293,73.564,-75.89734,-71.31271
3294,63.096,-67.25769,-65.29628
3295,54.117,-55.97786,-54.94113
3296,46.416,-48.46294,-47.29984
3297,39.811,-40.9164,-41.23431
3298,34.145,-34.63508,-34.28462
3299,29.286,-30.01102,-29.99647
3300,25.119,-26.42504,-24.95594
3301,21.544,-22.54161,-22.64458
3302,18.478,-20.36223,-19.17448
3303,15.849,-17.4368,-16.02623
3304,13.594,-15.22753,-13.97374
3305,11.659,-14.12294,-13.12684
3306,10.0,-11.73938,-10.06196
3307,8.577,-10.21556,-8.89304
3308,7.356,-8.60494,-7.12791
3309,6.31,-8.06264,-6.80819
3310,5.412,-6.45153,-5.25844
3311,4.642,-5.38305,-4.74433
3312,3.981,-4.70545,-3.74707
3313,3.415,-4.36232,-3.44139
3314,2.929,-3.29801,-2.58019
3315,2.512,-2.91082,-2.26699
3316,2.154,-2.72914,-1.85809
3317,1.848,-2.57602,-1.68954
3318,1.585,-2.15158,-1.41842
3319,1.359,-1.61446,-0.95803
3320,1.166,-1.89751,-1.18812
3321,1.0,-1.26253,-0.65314
3322,0.457,-0.72854,-0.30632
3323,0.152,0.53928,0.3728
3324,0.023,0.21247,0.23782
3325,0.0,0.71278,0.45188
3326,100.0,-110.17302,-101.48004
3327,85.77,-94.59727,-89.22744
3328,73.564,-77.18112,-71.56501
3329,63.096,-66.31438,-65.09206
3330,54.117,-54.92652,-53.09068
3331,46.416,-48.38415,-49.07446
3332,39.811,-42.74082,-41.47923
3333,34.145,-34.35993,-34.92642
3334,29.286,-30.8751,-30.01723
3335,25.119,-24.14188,-23.00968
3336,21.544,-23.2395,-23.0899
3337,18.478,-20.0476,-18.53756
3338,15.849,-18.09028,-17.21623
3339,13.594,-16.0359,-14.66081
3340,11.659,-14.15949,-12.72327
3341,10.0,-11.26557,-9.87877
3342,8.577,-11.11651,-9.65928
3343,7.356,-8.65157,-7.35396
3344,6.31,-6.95527,-5.9737
3345,5.412,-6.87965,-5.72322
3346,4.642,-4.81637,-3.98726
3347,3.981,-4.45494,-3.59822
3348,3.415,-4.43667,-3.58562
3349,2.929,-3.85933,-2.91303
3350,2.512,-2.81536,-2.05202
3351,2.154,-2.37757,-1.60363
3352,1.848,-2.1172,-1.44941
3353,1.585,-1.80338,-1.13014
3354,1.359,-1.76774,-1.03312
3355,1.166,-1.64126,-0.94785
3356,1.0,-1.61423,-0.93291
3357,0.457,-0.8022,-0.33379
3358,0.152,1.31663,0.6196
3359,0.023,-0.1514,0.03615
3360,0.0,0.59414,0.39937
3361,100.0,-109.87492,-99.99439
3362,85.77,-91.8198,-87.51634
3363,73.564,-80.60502,-77.18195
3364,63.096,-70.55279,-65.29828
3365,54.117,-55.8181,-53.87796
3366,46.416,-48.04297,-46.26132
3367,39.811,-40.96509,-39.17806
3368,34.145,-35.43731,-36.05194
3369,29.286,-32.21299,-31.27831
3370,25.119,-25.52254,-24.98063
3371,21.544,-23.12402,-22.59629
3372,18.478,-20.04323,-19.30536
3373,15.849,-17.76797,-16.7345
3374,13.594,-15.1076,-14.0017
3375,11.659,-14.35393,-12.97456
3376,10.0,-11.29722,-9.94879
3377,8.577,-9.92592,-8.4827
3378,7.356,-9.53704,-8.1299
3379,6.31,-7.10923,-5.85933
3380,5.412,-6.33547,-5.42831
3381,4.642,-5.35795,-4.2961
3382,3.981,-5.36387,-4.20733
3383,3.415,-4.11946,-2.9893
3384,2.929,-3.2017,-2.40668
3385,2.512,-3.56338,-2.59026
3386,2.154,-2.95451,-2.06539
3387,1.848,-2.326,-1.54373
3388,1.585,-1.96352,-1.28103
3389,1.359,-1.9291,-1.22464
3390,1.166,-0.8455,-0.4218
3391,1.0,-0.71878,-0.33849
3392,0.457,-0.2601,-0.00775
3393,0.152,0.78366,0.45161
3394,0.023,0.11414,0.18184
3395,0.0,1.23713,0.60317
3396,100.0,-105.33654,-95.34066
3397,85.77,-90.71828,-84.54985
3398,73.564,-77.43212,-73.7369
3399,63.096,-64.84374,-60.75646
3400,54.117,-53.59388,-52.78981
3401,46.416,-46.31181,-47.8968
3402,39.811,-42.43613,-41.68507
3403,34.145,-35.03707,-34.36727
3404,29.286,-29.58892,-30.39452
3405,25.119,-26.80035,-25.83774
3406,21.544,-23.2835,-21.77032
3407,18.478,-19.69457,-17.85295
3408,15.849,-17.39159,-16.54393
3409,13.594,-15.32109,-14.2779
3410,11.659,-13.99473,-12.12915
3411,10.0,-12.12628,-10.56573
3412,8.577,-10.10773,-8.74473
3413,7.356,-8.70018,-7.28917
3414,6.31,-7.44464,-6.16255
3415,5.412,-6.33014,-5.16118
3416,4.642,-5.37593,-4.40911
3417,3.981,-4.68254,-3.80214
3418,3.415,-4.34332,-3.59721
3419,2.929,-3.63274,-2.69025
3420,2.512,-3.45661,-2.61563
3421,2.154,-2.58643,-1.83306
3422,1.848,-2.4592,-1.57207
3423,1.585,-1.39979,-0.79086
3424,1.359,-1.64172,-0.96058
3425,1.166,-1.45257,-0.80282
3426,1.0,-1.64125,-0.97178
3427,0.457,-0.70975,-0.35688
3428,0.152,0.67069,0.44903
3429,0.023,0.11266,0.18502
3430,0.0,0.35643,0.30608
3431,100.0,-115.01456,-105.94723
3432,85.77,-93.162,-87.61397
3433,73.564,-81.33783,-78.72857
3434,63.096,-64.06489,-63.49622
3435,54.117,-56.09501,-53.77602
3436,46.416,-48.8547,-48.78951
3437,39.811,-41.01063,-39.94554
3438,34.145,-33.11518,-33.52924
3439,29.286,-31.01951,-30.54302
3440,25.119,-26.51913,-25.3132
3441,21.544,-22.84515,-22.48278
3442,18.478,-19.3878,-18.86343
3443,15.849,-18.43834,-17.1209
3444,13.594,-14.13805,-12.76466
3445,11.659,-13.65695,-11.96011
3446,10.0,-11.94639,-10.51891
3447,8.577,-9.78476,-8.19577
3448,7.356,-8.08418,-6.71361
3449,6.31,-7.7527,-6.60584
3450,5.412,-6.55811,-5.42489
3451,4.642,-5.84201,-4.62151
3452,3.981,-4.30323,-3.24867
3453,3.415,-4.17412,-3.1942
3454,2.929,-3.78026,-2.95261
3455,2.512,-2.99725,-2.20829
3456,2.154,-3.15274,-2.26174
3457,1.848,-2.92088,-2.26864
3458,1.585,-2.13173,-1.27637
3459,1.359,-2.18273,-1.39649
3460,1.166,-1.65695,-1.07022
3461,1.0,-1.61361,-0.96604
3462,0.457,-0.35181,-0.08418
3463,0.152,0.03806,0.1572
3464,0.023,0.68122,0.42478
3465,0.0,0.1354,0.19172
3466,100.0,-108.14809,-99.63003
3467,85.77,-98.17712,-89.51796
3468,73.564,-81.4711,-76.96668
3469,63.096,-68.75232,-67.3697
3470,54.117,-57.17395,-54.79895
3471,46.416,-46.38414,-44.36005
3472,39.811,-39.72969,-39.24583
3473,34.145,-34.54106,-33.7952
3474,29.286,-29.97355,-28.62495
3475,25.119,-27.29104,-26.78447
3476,21.544,-23.48378,-22.72216
3477,18.478,-21.06643,-19.62154
3478,15.849,-16.4813,-15.4201
3479,13.594,-15.64458,-13.83689
3480,11.659,-12.16915,-10.33974
3481,10.0,-11.44953,-10.13077
3482,8.577,-9.7993,-8.42628
3483,7.356,-8.67036,-7.28069
3484,6.31,-7.72251,-6.33893
3485,5.412,-6.45918,-5.20038
3486,4.642,-5.60548,-4.4603
3487,3.981,-5.25275,-4.25937
3488,3.415,-3.69657,-2.62989
3489,2.929,-3.3524,-2.49678
3490,2.512,-3.97233,-2.83893
3491,2.154,-2.58856,-1.75777
3492,1.848,-2.35659,-1.62129
3493,1.585,-2.22532,-1.3608
3494,1.359,-1.95982,-1.1933
3495,1.166,-1.49236,-0.88941
3496,1.0,-1.27327,-0.74871
3497,0.457,-1.35349,-0.80981
3498,0.152,-0.27733,-0.04043
3499,0.023,-0.69225,-0.29573
3500,0.0,-0.35314,-0.0801
