gamma,freq,age
10,63,5259
10,8,418
10,112,5187
10,3,510
10,6,415
100,3,46
100,10,405
100,169,1441
100,9,675
100,199,2104
100,4,362
100,13,609
100,89,1810
100,66,1079
100,1,167
100,6,604
100,197,2322
100,164,1451
100,157,1481
100,170,1608
100,141,1223
100,194,2059
100,6,545
100,6,425
100,1,38
100,74,1248
100,50,873
100,8,807
100,4,1450
100,199,2197
100,197,2036
100,6,477
100,8,964
100,165,1581
100,190,2399
100,36,1426
100,5,485
100,198,2118
100,1,402
100,199,2683
100,196,2352
100,7,612
100,199,2491
100,155,1799
100,1,137
100,182,1597
100,7,321
100,183,1321
100,4,679
100,81,857
100,155,1390
100,174,1608
100,38,1023
100,196,1670
100,194,2207
100,1,875
100,104,1444
100,110,1374
100,184,1367
100,192,1443
100,163,1469
100,199,2174
100,179,2001
100,155,1031
100,115,1023
100,5,290
100,193,2087
100,161,1634
100,18,597
100,162,1315
100,3,398
100,191,1410
100,188,1938
100,2,311
100,2,364
100,197,1897
100,60,870
100,37,1315
100,182,1607
100,9,751
100,58,1120
100,5,339
100,3,69
100,7,938
100,1,68
100,18,1024
100,45,858
100,5,687
100,101,1214
100,3,215
100,2,80
100,9,629
100,35,742
100,1,135
100,1,149
100,1,225
100,127,1122
100,169,1365
100,194,1767
100,197,1808
100,35,736
100,3,834
100,129,1145
100,2,364
100,12,640
100,8,616
100,198,1867
100,195,1852
100,2,128
100,116,1095
100,69,1188
100,186,1658
100,32,665
100,2,299
100,43,1276
100,106,1228
100,7,341
100,193,1641
100,91,1072
100,196,2162
100,2,250
100,196,2135
100,186,1854
100,127,996
100,62,815
100,49,927
100,199,2399
100,5,255
100,148,1441
100,22,765
100,91,908
100,62,1058
100,4,312
100,162,1362
100,147,1213
100,24,739
100,184,1757
100,1,134
100,196,1418
100,3,751
100,198,2215
100,199,2285
100,121,1369
100,71,1014
100,3,121
100,70,821
100,23,560
100,8,234
100,198,2495
100,4,1045
100,100,1186
100,1,32
100,63,1515
100,68,1032
100,119,1423
100,2,32
100,2,237
100,1,295
100,29,772
100,1,182
100,81,980
100,185,1929
100,9,390
100,199,1969
100,194,2440
100,188,1726
100,187,1655
100,167,2032
100,189,1821
100,41,936
100,199,1708
100,7,394
100,185,1441
100,1,594
100,126,971
100,199,2317
100,180,1699
100,63,1305
100,194,1510
100,196,2278
100,108,1127
100,20,860
100,38,944
100,174,1689
100,28,718
100,2,422
100,3,440
100,7,595
100,125,1391
100,3,118
100,4,1223
100,196,1783
100,12,734
100,198,2060
100,43,1055
100,183,1697
100,196,1620
100,193,1729
100,35,710
100,91,908
100,199,1853
100,189,1855
100,1,33
100,199,1894
100,183,1416
100,198,2119
100,195,1799
100,176,1750
100,102,1228
100,186,1576
100,128,1507
100,79,847
100,19,574
100,195,1789
100,194,2545
100,6,227
100,3,184
100,14,484
100,197,2227
100,1,97
100,29,595
100,182,1704
100,29,1236
100,189,1952
100,199,2499
100,9,762
100,5,451
100,191,1877
100,160,1364
100,199,1700
100,186,1512
100,196,1849
100,193,1832
100,3,539
100,14,667
100,97,839
100,30,1159
100,195,1870
100,5,392
100,148,1098
100,16,564
100,1,202
100,198,2003
100,10,657
100,19,404
100,1,209
100,73,1316
100,170,1635
100,148,1162
100,190,1798
100,1,602
100,2,54
100,15,421
100,14,872
100,186,2125
100,74,1383
100,30,1130
100,2,334
100,199,1899
100,192,1484
100,141,1059
100,199,2099
100,196,2027
100,191,1831
100,126,1428
100,198,2188
100,1,6
100,197,2267
100,15,664
100,166,2035
100,1,28
100,66,790
100,6,431
100,11,853
100,1,143
100,195,1805
100,1,420
100,65,1121
100,2,599
100,3,464
100,195,1957
100,139,1319
100,1,37
100,176,1799
100,85,942
100,3,557
100,33,624
100,5,330
100,193,2400
100,195,2532
100,21,832
100,1,22
100,198,2608
100,187,1641
100,5,173
100,1,546
100,31,405
100,88,1197
100,199,2256
100,138,1414
100,5,907
100,17,565
100,74,996
100,1,264
100,194,1651
100,3,310
100,198,2600
100,119,1401
100,170,1283
100,190,1496
100,127,1679
100,79,1284
100,19,669
100,16,591
100,4,424
100,2,197
100,199,2276
100,6,315
100,25,857
100,7,883
100,197,2006
100,195,1962
100,133,1411
100,65,1178
100,185,1998
100,186,2191
100,196,2151
100,28,493
100,142,1496
100,197,2318
100,10,548
100,196,1461
100,118,1756
100,5,310
100,5,425
100,90,866
100,65,1279
100,16,810
100,120,1241
100,5,410
100,5,389
100,197,1817
100,1,6
100,56,1164
100,196,1729
100,193,2051
100,120,1526
100,7,244
100,195,3193
100,4,1191
100,1,139
100,7,286
100,199,2494
100,40,867
100,18,582
100,4,190
100,3,384
100,99,1153
100,1,41
100,5,320
100,34,609
100,120,698
100,1,312
100,1,243
100,193,2220
100,3,401
100,198,1703
100,194,1783
100,4,475
100,1,75
100,33,1232
100,178,1784
100,159,1261
100,1,362
100,199,2886
100,5,592
100,181,1312
100,199,3142
100,6,356
100,5,563
100,187,1814
100,16,608
100,50,1055
100,2,234
100,1,51
100,131,1482
100,192,1758
100,198,2304
100,179,1528
100,176,1289
100,22,499
100,4,544
100,2,123
100,190,1685
100,159,1291
100,3,380
100,198,1837
100,1,138
100,2,176
100,181,1806
100,194,1979
100,186,1525
100,1,654
100,40,1122
100,1,89
100,34,768
100,195,1789
100,2,272
100,1,374
100,186,2767
100,90,932
100,197,1405
100,35,1079
100,197,2288
100,81,904
100,6,432
100,1,359
100,11,275
100,3,443
100,198,3094
100,142,1358
100,21,946
100,196,2387
100,3,448
100,60,1102
100,147,1422
100,193,1546
100,107,988
100,189,1434
100,2,197
100,188,1891
100,6,653
100,196,2553
100,12,442
100,2,93
100,134,1225
100,1,33
100,194,2582
100,7,1001
100,179,1356
100,184,1496
100,142,1827
100,110,1797
100,1,71
100,56,1014
100,1,177
100,181,1713
100,21,1415
100,7,409
100,10,320
100,198,1873
100,129,1074
100,153,1156
100,1,183
100,193,2154
100,113,1522
100,1,143
100,177,1291
100,2,238
100,193,1545
100,1,232
100,2,293
100,1,204
100,4,363
100,16,619
100,2,704
100,56,758
100,137,1518
100,91,1304
100,127,983
100,1,53
100,198,1915
100,57,671
100,184,2163
100,2,306
100,29,516
100,180,1593
100,139,1361
100,45,656
100,1,49
100,21,800
100,2,537
100,183,1548
100,1,192
100,198,2720
100,193,1568
100,30,796
100,43,781
100,194,1440
100,169,1430
100,118,999
100,135,1717
100,186,1596
100,28,1104
100,46,669
100,13,1112
100,186,1942
100,37,1158
100,21,770
100,199,2246
100,195,2332
100,199,1851
100,51,725
100,184,1667
100,18,528
100,172,1289
100,1,281
100,1,235
100,14,386
100,187,1971
100,8,688
100,155,1677
100,138,1371
100,50,866
100,192,2180
100,197,1801
100,181,1514
100,87,1060
100,2,49
100,99,1129
100,9,638
100,47,837
100,191,2164
100,158,1960
100,2,158
100,52,544
100,189,1768
100,198,2302
100,2,353
100,50,580
100,60,743
100,8,472
100,191,2095
100,192,1991
100,199,2311
100,185,1753
100,1,5
100,1,404
100,3,692
100,134,1584
100,3,180
100,6,238
100,199,1695
100,2,342
100,45,980
100,123,959
100,67,661
100,194,2109
100,57,1027
100,10,533
100,160,1521
100,24,557
100,1,1122
100,1,62
100,1,669
100,190,1771
100,197,1917
100,10,189
100,33,821
100,197,2037
100,21,615
100,192,1414
100,137,1495
100,171,1327
100,192,2303
100,6,760
100,199,2382
100,42,718
100,2,295
100,1,12
100,144,1440
100,80,1637
100,147,1681
100,19,931
100,42,795
100,73,1063
100,5,598
100,133,1370
100,5,412
100,1,264
100,43,1282
100,155,1308
100,150,1732
100,186,1801
100,190,1525
100,1,111
100,140,1249
100,178,1414
100,18,466
100,1,14
100,22,672
100,120,1377
100,14,477
100,198,1921
100,13,559
100,3,177
100,4,284
100,5,315
100,198,2109
100,199,2291
100,196,2355
100,178,1460
100,1,109
100,196,2997
100,123,1362
100,67,1742
100,1,43
100,14,594
100,7,310
100,176,1246
100,117,1188
100,155,1374
100,169,1419
100,197,1927
100,1,16
100,196,1893
100,193,1974
100,198,1946
100,190,1675
100,33,761
100,1,91
100,190,1627
100,6,318
100,199,2486
100,76,732
100,2,85
100,13,406
100,183,1444
100,30,749
100,199,2084
100,153,1328
100,1,6
100,2,22
100,190,1770
100,163,1703
100,198,2338
100,197,2849
100,8,597
100,31,714
100,43,1367
100,1,618
100,193,1440
100,21,887
100,5,411
100,198,1773
100,197,1985
100,175,889
100,3,398
100,160,1868
100,8,693
100,76,984
100,27,1435
100,4,520
100,60,1396
100,11,737
100,198,2282
100,196,1714
100,198,1950
100,180,1120
100,7,426
100,1,12
100,196,3427
100,199,2048
100,1,17
100,198,1958
100,179,1367
100,86,746
100,8,540
100,189,1825
100,14,824
100,194,1899
100,118,1251
100,1,83
100,11,654
100,29,639
100,197,1803
100,199,1995
100,5,426
100,196,1641
100,1,132
100,85,1078
100,116,834
100,192,2203
100,68,1007
100,51,1031
100,185,1346
100,117,1158
100,6,745
100,33,776
100,195,2127
100,172,1279
100,9,1047
100,199,2141
100,132,2090
100,25,742
100,196,1713
100,179,1655
100,18,1117
100,184,1759
100,164,1390
100,14,771
100,1,795
100,22,570
100,16,596
100,191,1792
100,2,226
100,175,1393
100,95,1176
100,175,1751
100,196,2769
100,14,446
100,199,2911
100,61,856
100,23,955
100,93,980
100,62,1002
100,195,1956
100,19,1400
100,31,843
100,120,1295
100,159,1276
100,126,909
100,92,975
100,191,1894
100,21,590
100,179,2465
100,161,2312
100,191,1741
100,185,1688
100,2,665
100,1,39
100,120,1292
100,164,1338
100,59,1074
100,107,901
100,3,418
100,178,1268
100,62,850
100,9,410
100,39,596
100,5,1069
100,1,429
100,198,2141
100,1,47
100,199,1925
100,196,1858
100,199,1551
100,4,307
100,198,3150
100,32,665
100,6,690
100,33,831
100,78,1199
100,40,941
100,174,1803
100,2,100
100,189,1284
100,44,948
100,25,798
100,190,1896
100,190,1325
100,84,1023
100,37,878
100,196,2002
100,1,305
100,178,1667
100,102,889
100,195,1790
100,199,2348
100,188,1458
100,173,1914
100,14,979
100,171,1579
100,3,401
100,7,791
100,196,2293
100,6,483
100,199,2113
100,196,2456
100,187,1765
100,155,1191
100,4,304
100,104,978
100,3,311
100,115,1036
100,88,834
100,2,62
100,140,1503
100,48,1795
100,2,59
100,2,275
100,115,1004
100,169,1428
100,23,638
100,199,2276
100,1,171
100,4,369
100,1,273
100,34,1385
100,25,687
100,97,1600
100,2,38
100,120,1578
100,182,1677
100,11,626
100,199,1834
100,1,202
100,115,1026
100,148,1209
100,135,1140
100,193,2062
100,193,1613
100,199,1961
100,15,771
100,196,1592
100,40,885
100,190,1658
100,189,1813
100,131,1303
100,68,799
100,11,765
100,196,2064
100,198,2076
100,99,1049
100,109,1125
100,196,2399
100,39,485
100,197,2148
100,4,259
100,199,2231
100,168,1618
100,166,1747
100,2,1415
100,2,404
100,199,2161
100,14,776
100,13,499
100,188,2099
100,20,799
100,74,1126
100,22,671
100,185,1839
100,5,567
100,135,1029
100,7,934
100,154,1297
100,198,1799
100,169,1591
100,178,1441
100,6,524
100,1,99
100,1,45
100,188,2025
100,2,120
100,198,1816
100,72,1545
100,137,1388
100,36,1017
100,147,1268
100,195,2054
100,7,315
100,9,749
100,177,1620
100,190,1869
100,40,854
100,165,1484
100,2,274
100,193,2850
100,61,967
100,1,296
100,191,1587
100,129,1013
100,187,1863
100,16,871
100,19,445
100,23,814
100,66,986
100,37,827
100,8,387
100,1,831
100,8,595
100,2,387
100,199,2522
100,145,1375
100,2,374
100,177,1235
100,77,814
100,150,1206
100,113,1010
100,199,2568
100,30,1318
100,123,1485
100,8,188
100,197,2515
100,198,1397
100,83,1241
100,5,726
100,61,847
100,1,103
100,82,989
100,65,1035
100,187,2145
100,102,967
100,67,1099
100,2,93
100,194,2356
100,198,2653
100,1,405
100,105,834
100,95,1096
100,21,569
100,9,1331
100,1,571
100,198,2156
100,195,1507
100,5,745
100,3,397
100,16,800
100,197,2049
100,6,773
100,196,1652
100,1,171
100,1,202
100,196,1496
100,3,607
100,194,1605
100,163,1588
100,2,660
100,46,1024
100,19,965
100,191,1509
100,61,1470
100,197,2278
100,193,1647
100,124,1720
100,199,2832
100,124,1299
100,65,1176
100,12,625
100,166,1574
100,3,587
100,165,1942
100,118,909
100,32,569
100,16,824
100,115,1600
100,181,1666
100,35,667
100,185,2097
100,193,1575
100,64,1145
100,15,601
100,199,2107
100,114,1106
100,188,1853
100,2,365
100,39,767
100,88,703
100,54,1440
100,88,786
100,47,519
100,7,568
100,25,385
100,114,1400
100,9,237
100,187,1587
100,86,1702
100,193,1496
100,166,1365
100,1,379
100,2,479
100,123,1104
100,1,216
100,197,1658
100,184,2060
100,33,397
100,62,928
100,1,42
100,2,129
100,189,2211
100,130,1619
100,37,1758
100,1,43
100,182,1701
100,197,2064
100,37,948
100,199,2161
100,131,1054
100,7,293
100,4,76
100,191,1865
100,163,1644
100,102,1194
100,35,733
100,195,2314
100,23,683
100,24,735
100,13,591
100,1,6
100,2,144
100,62,1171
100,194,2103
100,168,1516
100,198,1796
100,6,504
100,186,1728
100,193,1716
100,17,1179
100,191,1721
100,193,1608
100,1,294
100,192,1896
100,30,609
100,197,2110
100,198,2058
100,46,1317
100,2,222
100,199,1889
100,199,2172
100,199,2481
100,4,272
100,134,989
100,33,946
100,18,743
100,145,903
100,195,2127
100,115,1338
100,15,866
100,161,1356
100,199,2774
100,195,2065
100,184,2135
100,171,1161
100,30,1126
100,180,1511
100,104,1681
100,9,351
100,3,110
100,168,1458
100,87,1502
100,187,1524
100,192,1814
100,185,1231
100,153,1197
100,5,652
100,199,2652
100,1,683
100,30,1038
100,2,669
100,186,1583
100,192,1625
100,6,519
100,141,1274
100,45,915
100,60,1027
100,1,3
100,199,1795
100,1,377
100,3,509
100,111,1171
100,63,1179
100,1,465
100,8,756
100,180,1436
100,160,1270
100,45,747
100,30,769
100,8,599
100,52,969
100,46,863
100,80,940
100,9,628
100,117,1190
100,15,959
100,199,2422
100,5,532
100,168,1467
100,5,385
100,191,2453
100,133,1083
100,1,70
100,1,442
100,9,323
100,192,1704
100,199,2489
100,90,1177
100,15,932
100,187,2054
100,3,859
100,198,2093
100,194,1855
100,199,2531
100,41,1154
100,199,2520
100,197,1994
100,1,275
100,13,368
100,1,374
100,8,352
100,10,414
100,159,1443
100,12,522
100,101,1427
100,9,574
100,178,1738
100,4,238
100,120,1674
100,2,405
100,128,1523
100,11,568
100,1,20
100,2,650
100,2,312
100,19,733
100,95,1420
100,1,950
100,198,1884
100,6,461
100,1,236
100,94,1123
100,1,85
100,199,2205
100,7,720
100,150,1178
100,1,46
100,1,34
100,4,62
100,13,766
100,23,462
100,62,1079
100,2,112
100,82,982
100,1,910
100,11,856
100,10,673
100,198,2536
100,3,111
100,44,1743
100,199,2973
100,2,183
100,5,435
100,15,866
100,169,2061
100,3,97
100,193,2129
100,36,888
100,5,597
100,23,729
100,19,727
100,198,1893
100,13,420
100,126,954
100,20,499
100,3,294
100,197,2949
100,197,1589
100,156,1598
100,17,955
100,178,1494
100,199,2224
100,198,2920
100,2,174
100,195,1477
100,11,703
100,84,841
100,199,2039
100,16,516
100,3,159
100,4,313
100,1,32
100,19,1149
100,20,1103
100,100,1826
100,129,1277
100,198,2157
100,26,679
100,188,1677
100,5,913
100,20,608
100,197,1912
100,139,1326
100,130,1493
100,162,1586
100,1,285
100,169,1811
100,94,1297
100,166,1245
100,15,558
100,98,1078
100,170,1339
100,1,173
100,194,2063
100,13,1033
100,171,2140
100,185,1471
100,76,1108
100,76,1015
100,196,2252
100,9,1020
100,2,336
100,180,1134
100,144,2150
100,42,809
100,148,1448
100,196,2019
100,12,874
100,170,1951
100,114,1402
100,47,764
100,5,444
100,5,463
100,19,976
100,6,526
100,183,1631
100,13,678
100,138,881
100,129,1282
100,1,255
100,12,804
100,7,227
100,9,528
100,197,1649
100,10,281
100,12,444
100,1,28
100,125,1185
100,197,1366
100,85,1167
100,174,1517
100,1,86
100,198,1692
100,83,741
100,59,858
100,97,1022
100,69,766
100,6,514
100,107,828
100,89,952
100,32,858
100,184,1868
100,10,543
100,53,706
100,2,270
100,198,2257
100,5,611
100,27,733
100,6,594
100,5,278
100,195,1749
100,153,1386
100,7,683
100,141,967
100,21,675
100,100,1518
100,181,1389
100,113,1097
100,1,155
100,13,606
100,148,1164
100,66,1018
100,158,1366
100,19,819
100,7,609
100,2,337
100,199,2736
100,75,726
100,2,265
100,198,2598
100,17,829
100,149,1216
100,1,40
100,1,136
100,47,629
100,20,682
100,10,437
100,17,674
100,48,1310
100,116,1311
100,1,176
100,162,1916
100,2,1039
100,61,1161
100,134,2111
100,8,757
100,36,845
100,5,114
100,151,1656
100,112,1151
100,196,1883
100,199,1985
100,9,800
100,1,60
100,58,823
100,24,492
100,124,1190
100,19,734
100,173,1168
100,15,578
100,192,1878
100,170,1504
100,198,1841
100,26,870
100,162,1605
100,46,633
100,199,2873
100,165,1036
100,184,2070
100,197,2405
100,30,718
100,194,2048
100,197,2550
100,1,488
100,94,1340
100,133,1392
100,84,1151
100,199,2148
100,9,569
100,196,1864
100,156,1365
100,168,1198
100,32,898
100,1,307
100,154,1101
100,192,2100
100,176,1253
100,198,2340
100,199,2793
100,199,1761
100,198,2909
100,150,1492
100,25,906
100,175,1478
100,2,196
100,7,518
100,197,2562
100,22,614
100,25,382
100,198,2065
100,70,861
100,39,710
100,161,1774
100,176,1641
100,154,1173
100,193,2052
100,4,723
100,13,334
100,16,630
100,112,1501
100,2,398
100,156,1579
100,138,1325
100,30,744
100,101,1359
100,1,335
100,2,175
100,13,259
100,104,1254
100,180,1528
100,158,1165
100,182,1599
100,4,333
100,6,406
100,24,753
100,168,1700
100,191,1412
100,1,196
100,155,1135
100,15,742
100,8,205
100,131,2045
100,22,1143
100,9,501
100,13,491
100,173,1643
100,3,307
100,1,333
100,166,1476
100,149,1001
100,199,1987
100,28,557
100,194,1903
100,192,1953
100,17,1026
100,45,836
100,1,63
100,196,1922
100,10,765
100,1,12
100,26,434
100,84,1086
100,1,244
100,114,1306
100,192,1400
100,6,316
100,4,433
100,2,427
100,170,1485
100,199,2236
100,199,3415
100,188,1955
100,1,24
100,2,87
100,1,67
100,16,365
100,18,650
100,194,1890
100,80,946
100,10,768
100,166,1533
100,5,430
100,199,2332
100,72,1082
100,3,132
100,197,1668
100,18,1236
100,174,1401
100,5,583
100,9,535
100,187,2041
100,196,2468
100,1,53
100,196,2657
100,96,872
100,1,97
100,128,906
100,178,1228
100,2,62
100,3,531
100,12,1004
100,1,556
100,93,1032
100,48,942
100,37,956
100,197,2093
100,88,981
100,1,41
100,5,148
100,3,1210
100,193,1510
100,1,263
100,1,529
100,196,1992
100,194,1930
100,169,1501
100,161,1829
100,171,1313
100,178,1531
100,186,1212
100,45,860
100,172,1898
100,185,2562
100,138,1352
100,6,519
100,13,795
100,176,1735
100,197,2101
100,32,919
100,3,659
100,33,629
100,158,1273
100,190,2287
100,193,1581
100,1,126
100,159,1792
100,76,848
100,2,666
100,185,1810
100,19,490
100,199,1948
100,191,1785
100,1,40
100,105,1251
100,198,3714
100,1,216
100,2,471
100,190,2411
100,195,2147
100,1,527
100,32,845
100,1,52
100,78,670
100,197,2092
100,12,412
100,197,2237
100,31,589
100,40,1155
100,178,1370
100,31,1017
100,3,257
100,1,51
100,79,1157
100,119,1320
100,20,479
100,4,362
100,9,602
100,10,461
100,188,2177
100,6,239
100,61,1198
100,5,571
100,190,2123
100,164,1376
100,36,1040
100,18,423
100,199,3026
100,15,615
100,8,1098
100,79,940
100,61,1185
100,87,1028
100,22,472
100,81,934
100,168,1720
100,159,1354
100,1,241
100,196,2409
100,21,1057
100,61,1350
100,91,1338
100,162,1758
100,46,494
100,188,2020
100,19,488
100,197,2191
100,198,1862
100,10,1472
100,168,1891
100,1,38
100,158,2150
100,1,114
100,197,2505
100,70,1368
100,199,2301
100,2,843
100,196,1614
100,197,1808
100,2,102
100,2,512
100,188,1795
100,198,2175
100,2,144
100,194,1900
100,196,1765
100,29,800
100,197,2459
100,26,944
100,2,107
100,198,2215
100,128,1443
100,3,456
100,16,753
100,119,1298
100,4,545
100,197,1979
100,76,897
100,5,218
100,125,1283
100,18,538
100,2,140
100,192,1795
100,193,2169
100,198,2919
100,1,457
100,199,2547
100,191,1591
100,194,2050
100,50,647
100,191,2069
100,190,1394
100,117,1294
100,17,403
100,144,1495
100,156,1334
100,1,139
100,160,1083
100,72,1138
100,190,1560
100,1,302
100,9,334
100,72,693
100,13,824
100,2,266
100,198,2001
100,164,2083
100,63,1174
100,197,2420
100,31,795
100,166,1520
100,199,2260
100,39,962
100,75,878
100,98,1152
100,143,1531
100,116,989
100,3,472
100,198,2206
100,12,399
100,172,1852
100,182,1676
100,2,315
100,6,277
100,152,2013
100,190,1867
100,32,897
100,197,1765
100,3,476
100,2,363
100,11,794
100,17,934
100,6,234
100,7,393
100,7,505
100,188,1421
100,173,1263
100,4,162
100,7,600
100,197,1626
100,199,1964
100,22,881
100,19,706
100,2,9
100,10,518
100,2,78
100,190,1722
100,11,456
100,145,1108
100,33,510
100,148,1631
100,22,1203
100,76,1414
100,198,2057
100,88,1024
100,199,2366
100,3,681
100,195,2378
100,199,1640
100,4,727
100,163,1889
100,1,61
100,4,426
100,94,1197
100,6,460
100,25,797
100,171,1432
100,183,1872
100,193,2162
100,109,1043
100,196,2446
100,4,380
100,15,762
100,1,6
100,19,576
100,14,540
100,1,145
100,196,1648
100,1,196
100,164,1360
100,3,216
100,4,366
100,3,562
100,16,372
100,192,2675
100,2,150
100,2,661
100,135,1430
100,194,1619
100,139,1201
100,33,777
100,7,609
100,184,2153
100,102,1198
100,113,1190
100,199,2292
100,199,1980
100,4,586
100,41,672
100,108,1076
100,190,1497
100,10,1865
100,1,706
100,198,2010
100,133,1453
100,159,1411
100,4,289
100,1,133
100,184,1845
100,186,1975
100,197,1809
100,193,2546
100,198,1634
100,188,2406
100,3,763
100,36,585
100,188,2044
100,165,1140
100,198,2671
100,131,1362
100,199,2083
100,16,435
100,16,574
100,4,401
100,109,1145
100,199,1794
100,33,767
100,140,1233
100,197,1751
100,197,1670
100,185,1743
100,189,2248
100,41,1659
100,199,2561
100,9,840
100,35,834
100,179,1838
100,8,324
100,149,1187
100,9,406
100,57,1071
100,199,2534
100,198,1900
100,198,2372
100,160,1285
100,1,33
100,195,1551
100,129,1001
100,159,1161
100,199,2946
100,177,2000
100,66,1382
100,184,2298
100,199,1730
100,187,1426
100,11,358
100,4,500
100,83,1045
100,2,977
100,175,1755
100,174,1624
100,1,284
100,8,1281
100,7,806
100,1,365
100,171,1338
100,21,1372
100,198,1495
100,199,1962
100,198,1978
100,1,126
100,17,839
100,97,1141
100,192,2090
100,182,1376
100,15,1245
100,193,1733
100,199,2379
100,76,972
100,187,1413
100,13,325
100,94,1264
100,196,1791
100,64,930
100,73,1280
100,2,662
100,17,547
100,5,827
100,13,428
100,198,2426
100,3,487
100,1,60
100,198,1845
100,135,1554
100,111,1340
100,197,2230
100,199,2091
100,16,856
100,190,2028
100,21,828
100,169,1102
100,181,2300
100,25,869
100,7,743
100,1,226
100,52,888
100,198,1892
100,138,1545
100,189,2273
100,1,208
100,185,1714
100,166,1242
100,39,455
100,87,1173
100,177,1759
100,1,35
100,85,912
100,196,1751
100,2,447
100,24,585
100,19,1044
100,2,678
100,3,302
100,14,632
100,3,58
100,12,462
100,2,144
100,182,1489
100,189,2053
100,112,1215
100,199,3137
100,198,1692
100,25,795
100,11,542
100,199,1550
100,194,1478
100,181,2087
100,3,444
100,188,1554
100,44,898
100,196,1728
100,1,276
100,182,1508
100,197,2203
100,44,957
100,3,458
100,10,333
100,44,1050
100,199,2382
100,4,81
100,198,1876
100,18,903
100,8,902
100,2,302
100,3,303
100,3,638
100,132,1032
100,31,460
100,198,1760
100,32,1007
100,86,744
100,95,957
100,173,1503
100,135,1088
100,199,1862
100,15,625
100,171,1584
100,10,243
100,189,1729
100,164,1612
100,18,731
100,40,962
100,2,84
100,184,1362
100,19,581
100,5,360
100,198,3191
100,199,2036
100,24,657
100,186,1512
100,169,1269
100,195,1712
100,12,958
100,1,35
100,1,263
100,26,1105
100,6,488
100,142,1167
100,27,1227
100,185,1468
100,2,548
100,153,1624
100,1,37
100,195,1690
100,8,818
100,190,1710
100,90,983
100,34,553
100,184,1738
100,57,1392
100,3,177
100,1,69
100,5,558
100,21,479
100,1,133
100,82,1156
100,166,1520
100,4,399
100,2,37
100,1,106
100,190,1643
100,52,630
100,2,783
100,190,1599
100,196,2446
100,12,459
100,199,2096
100,197,2432
100,164,1272
100,5,564
100,95,1106
100,2,178
100,192,1501
100,55,1242
100,119,885
100,109,744
100,38,821
100,22,515
100,198,1989
100,2,226
100,136,1653
100,180,1442
100,197,1635
100,7,723
100,199,2357
100,33,629
100,198,1973
100,2,300
100,2,55
100,199,1736
100,198,1971
100,196,2194
100,191,1472
100,156,1866
100,91,1829
100,3,233
100,100,1203
100,2,77
100,1,257
100,185,1668
100,183,1879
100,1,189
100,87,943
100,25,883
100,56,945
100,33,540
100,73,669
100,73,802
100,36,1130
100,10,543
100,196,2129
100,192,1700
100,4,393
100,1,165
100,187,1653
100,41,931
100,44,744
100,1,156
100,10,830
100,61,900
100,17,521
100,7,743
100,165,1684
100,58,911
100,75,969
100,196,1659
100,14,473
100,199,2120
100,198,1971
100,156,1634
100,194,2211
100,1,291
100,44,717
100,183,1696
100,1,85
100,191,2286
100,14,700
100,139,1474
100,190,1672
100,1,290
100,8,506
100,38,747
100,150,1497
100,149,1567
100,145,892
100,146,1491
100,47,737
100,6,375
100,194,1910
100,192,1239
100,198,2152
100,37,620
100,2,517
100,9,580
100,93,1080
100,8,223
100,86,1427
100,185,1825
100,199,2630
100,176,1781
100,1,21
100,176,1340
100,197,2248
100,40,989
100,192,2124
100,1,32
100,16,831
100,1,90
100,47,658
100,39,896
100,194,2012
100,11,595
100,166,1729
100,151,1101
100,176,1767
100,5,459
100,5,540
100,181,1648
