tid,gamma,trueage,freqonly
3095,11.659,-13.16726,-12.68501
3096,10,-12.16537,-11.84489
3097,8.577,-10.61864,-9.90268
3098,7.356,-8.34021,-7.4014
3099,6.31,-7.61585,-6.66335
3100,5.412,-6.57928,-5.26211
3101,4.642,-5.62352,-3.80537
3102,3.981,-4.7062,-2.27182
3103,3.415,-4.44327,-2.54682
3104,2.929,-3.55286,-0.38839
3105,2.512,-3.57847,-0.4522
3106,2.154,-3.18023,0.06109
3107,1.848,-2.82967,0.60911
3108,1.585,-2.39853,1.36418
3109,1.359,-1.6342,3.0406
3110,1.166,-1.62661,3.30878
3111,1,-0.98189,4.39387
3112,0.457,-0.77475,4.8125
3113,0.152,0.21191,6.23426
3114,0.023,-0.00153,5.5836
3115,0,6.45275,8.62896
3116,100,-112.75052,-105.06349
3117,85.77,-96.88927,-91.83312
3118,73.564,-80.50944,-75.44969
3119,63.096,-65.72868,-64.75439
3120,54.117,-56.22519,-56.71405
3121,46.416,-49.56592,-50.13079
3122,39.811,-40.87097,-41.84303
3123,34.145,-35.60844,-36.73101
3124,29.286,-29.97452,-31.38248
3125,25.119,-25.28546,-25.38968
3126,21.544,-23.46532,-23.63383
3127,18.478,-20.11586,-20.14691
3128,15.849,-16.72759,-17.02925
3129,13.594,-15.05838,-14.96098
3130,11.659,-13.32889,-12.76214
3131,10,-11.79717,-11.19822
3132,8.577,-9.55014,-8.83486
3133,7.356,-8.73233,-7.98484
3134,6.31,-7.67566,-6.58567
3135,5.412,-6.38361,-4.91476
3136,4.642,-6.04157,-4.63022
3137,3.981,-5.01124,-3.09933
3138,3.415,-4.08695,-1.63193
3139,2.929,-4.13898,-1.50666
3140,2.512,-3.59841,-0.46403
3141,2.154,-3.04281,0.3201
3142,1.848,-2.58125,1.34299
3143,1.585,-1.96243,2.25188
3144,1.359,-1.99405,2.50232
3145,1.166,-1.49314,3.35047
3146,1,-0.67936,4.99051
3147,0.457,-1.09516,4.1051
3148,0.152,-0.7044,4.73847
3149,0.023,0.95523,6.98168
3150,0,0.5731,6.72037
3151,100,-110.40821,-105.32839
3152,85.77,-91.81535,-86.02237
3153,73.564,-78.04262,-72.80368
3154,63.096,-67.11845,-63.46533
3155,54.117,-53.7933,-52.92136
3156,46.416,-48.8478,-50.12818
3157,39.811,-42.36558,-41.41684
3158,34.145,-34.46204,-36.43793
3159,29.286,-30.10098,-30.48167
3160,25.119,-27.02956,-27.81546
3161,21.544,-21.99735,-22.21208
3162,18.478,-20.04682,-20.26857
3163,15.849,-16.85988,-17.21681
3164,13.594,-15.83217,-15.87186
3165,11.659,-13.11965,-12.75205
3166,10,-11.06161,-10.65853
3167,8.577,-9.90451,-9.36867
3168,7.356,-8.82197,-7.9115
3169,6.31,-7.25997,-6.17964
3170,5.412,-7.12925,-6.05632
3171,4.642,-5.36314,-3.26847
3172,3.981,-4.69281,-2.21806
3173,3.415,-4.66068,-2.21115
3174,2.929,-3.62793,-0.68111
3175,2.512,-3.67778,-0.96341
3176,2.154,-2.4221,1.4444
3177,1.848,-2.27387,1.94971
3178,1.585,-1.60197,3.13877
3179,1.359,-1.62752,2.95193
3180,1.166,-1.23234,3.86518
3181,1,-1.57483,3.05987
3182,0.457,-0.97774,4.19891
3183,0.152,-0.28281,5.29833
3184,0.023,6.80558,7.72583
3185,0,0.34308,6.68933
3186,100,-108.74012,-102.61675
3187,85.77,-90.08981,-83.38936
3188,73.564,-80.81127,-80.37802
3189,63.096,-65.13552,-62.09263
3190,54.117,-56.53103,-55.16484
3191,46.416,-45.7251,-46.13867
3192,39.811,-40.80742,-40.04787
3193,34.145,-35.23565,-35.75418
3194,29.286,-30.69199,-32.4759
3195,25.119,-26.39934,-26.81837
3196,21.544,-22.72726,-23.05377
3197,18.478,-19.88406,-20.37734
3198,15.849,-17.96368,-17.26514
3199,13.594,-14.6878,-13.99669
3200,11.659,-13.94212,-14.17105
3201,10,-12.40176,-12.02758
3202,8.577,-10.45078,-9.89859
3203,7.356,-8.41576,-7.54896
3204,6.31,-7.49621,-6.32586
3205,5.412,-6.36819,-5.06153
3206,4.642,-6.45817,-4.9098
3207,3.981,-4.74813,-2.51905
3208,3.415,-4.38789,-2.0171
3209,2.929,-4.2761,-1.85646
3210,2.512,-3.61203,-0.73513
3211,2.154,-2.24824,1.71082
3212,1.848,-2.49202,1.37364
3213,1.585,-2.71333,1.00363
3214,1.359,-1.1212,4.23407
3215,1.166,-1.54169,3.24029
3216,1,-1.11441,4.05294
3217,0.457,-0.42194,5.14653
3218,0.152,0.9277,6.92779
3219,0.023,0.33351,6.42008
3220,0,0.24606,6.43274
3221,100,-108.73468,-100.52136
3222,85.77,-96.22217,-91.43488
3223,73.564,-79.04696,-74.98197
3224,63.096,-65.71418,-65.69624
3225,54.117,-56.28691,-54.57632
3226,46.416,-46.88219,-48.26001
3227,39.811,-41.66261,-44.12093
3228,34.145,-33.75356,-34.96128
3229,29.286,-29.97398,-31.15113
3230,25.119,-25.08494,-25.2195
3231,21.544,-23.01082,-23.94327
3232,18.478,-20.11584,-20.5245
3233,15.849,-17.69674,-17.5103
3234,13.594,-16.18406,-15.41469
3235,11.659,-13.33228,-12.77899
3236,10,-11.15664,-10.71267
3237,8.577,-10.45804,-9.56633
3238,7.356,-9.12136,-8.39324
3239,6.31,-7.98352,-6.91371
3240,5.412,-6.64907,-5.29052
3241,4.642,-5.43503,-3.18269
3242,3.981,-4.88677,-2.63576
3243,3.415,-3.79425,-0.74734
3244,2.929,-3.59137,-0.65943
3245,2.512,-3.22797,0.08856
3246,2.154,-2.61361,1.15717
3247,1.848,-2.33715,1.52631
3248,1.585,-2.34878,1.28338
3249,1.359,-1.78166,2.69398
3250,1.166,-1.60549,3.40793
3251,1,-1.60466,3.02234
3252,0.457,-0.01177,5.63379
3253,0.152,0.61888,6.48719
3254,0.023,1.66829,7.55928
3255,0,-0.01059,5.95212
3256,100,-115.72278,-103.89072
3257,85.77,-88.12966,-82.81646
3258,73.564,-76.13324,-73.11577
3259,63.096,-64.06686,-64.65651
3260,54.117,-56.93536,-55.51768
3261,46.416,-48.52013,-50.94437
3262,39.811,-38.95205,-41.76419
3263,34.145,-35.9469,-37.83394
3264,29.286,-29.69694,-30.94785
3265,25.119,-26.28115,-27.54412
3266,21.544,-24.2825,-24.85937
3267,18.478,-19.23922,-19.80652
3268,15.849,-16.94424,-16.95277
3269,13.594,-14.99239,-15.19668
3270,11.659,-13.42399,-13.12601
3271,10,-11.82517,-11.05781
3272,8.577,-9.79922,-9.11084
3273,7.356,-9.28018,-8.49507
3274,6.31,-7.93626,-6.95942
3275,5.412,-6.70772,-5.54507
3276,4.642,-6.35749,-4.69034
3277,3.981,-5.11548,-2.98737
3278,3.415,-4.81589,-2.89217
3279,2.929,-3.8385,-0.87685
3280,2.512,-2.7519,0.9009
3281,2.154,-2.71254,1.07807
3282,1.848,-2.76963,0.69914
3283,1.585,-2.12715,1.91973
3284,1.359,-2.23536,1.91544
3285,1.166,-1.49959,3.38553
3286,1,-0.93389,4.35925
3287,0.457,2e-05,5.96937
3288,0.152,-0.46061,5.39176
3289,0.023,-0.75929,4.79811
3290,0,0.49636,6.78729
3291,100,-109.84181,-100.8861
3292,85.77,-91.70106,-88.08745
3293,73.564,-75.89734,-72.42873
3294,63.096,-67.25769,-66.40924
3295,54.117,-55.97786,-56.05383
3296,46.416,-48.46294,-48.41664
3297,39.811,-40.9164,-42.35766
3298,34.145,-34.63508,-35.42242
3299,29.286,-30.01102,-31.15135
3300,25.119,-26.42504,-26.14134
3301,21.544,-22.54161,-23.85152
3302,18.478,-20.36223,-20.41944
3303,15.849,-17.4368,-17.30052
3304,13.594,-15.22753,-15.24076
3305,11.659,-14.12294,-14.37361
3306,10,-11.73938,-11.12767
3307,8.577,-10.21556,-9.80216
3308,7.356,-8.60494,-7.62822
3309,6.31,-8.06264,-7.22494
3310,5.412,-6.45153,-4.98866
3311,4.642,-5.38305,-4.19632
3312,3.981,-4.70545,-2.53442
3313,3.415,-4.36232,-2.00329
3314,2.929,-3.29801,-0.34919
3315,2.512,-2.91082,0.29277
3316,2.154,-2.72914,1.03212
3317,1.848,-2.57602,1.59422
3318,1.585,-2.15158,2.00705
3319,1.359,-1.61446,3.16349
3320,1.166,-1.89751,2.54505
3321,1,-1.26253,3.70627
3322,0.457,-0.72854,4.90279
3323,0.152,0.53928,6.67661
3324,0.023,0.21247,6.16015
3325,0,0.71278,6.64979
3326,100,-110.17302,-102.61552
3327,85.77,-94.59727,-90.35383
3328,73.564,-77.18112,-72.67936
3329,63.096,-66.31438,-66.20469
3330,54.117,-54.92652,-54.20328
3331,46.416,-48.38415,-50.1887
3332,39.811,-42.74082,-42.60138
3333,34.145,-34.35993,-36.06353
3334,29.286,-30.8751,-31.17206
3335,25.119,-24.14188,-24.21315
3336,21.544,-23.2395,-24.29429
3337,18.478,-20.0476,-19.78968
3338,15.849,-18.09028,-18.48018
3339,13.594,-16.0359,-15.93097
3340,11.659,-14.15949,-13.95899
3341,10,-11.26557,-10.92579
3342,8.577,-11.11651,-10.68217
3343,7.356,-8.65157,-7.90975
3344,6.31,-6.95527,-6.05674
3345,5.412,-6.87965,-5.68364
3346,4.642,-4.81637,-2.94322
3347,3.981,-4.45494,-2.27871
3348,3.415,-4.43667,-2.2539
3349,2.929,-3.85933,-1.05928
3350,2.512,-2.81536,0.68211
3351,2.154,-2.37757,1.59922
3352,1.848,-2.1172,2.03128
3353,1.585,-1.80338,2.70297
3354,1.359,-1.76774,2.92901
3355,1.166,-1.64126,3.09355
3356,1,-1.61423,3.04899
3357,0.457,-0.8022,4.71043
3358,0.152,1.31663,7.43953
3359,0.023,-0.1514,5.58059
3360,0,0.59414,6.84988
3361,100,-109.87492,-101.12852
3362,85.77,-91.8198,-88.64169
3363,73.564,-80.60502,-78.29994
3364,63.096,-70.55279,-66.41057
3365,54.117,-55.8181,-54.99053
3366,46.416,-48.04297,-47.37766
3367,39.811,-40.96509,-40.30307
3368,34.145,-35.43731,-37.18463
3369,29.286,-32.21299,-32.42881
3370,25.119,-25.52254,-26.1674
3371,21.544,-23.12402,-23.80458
3372,18.478,-20.04323,-20.54905
3373,15.849,-17.76797,-18.00159
3374,13.594,-15.1076,-15.26674
3375,11.659,-14.35393,-14.22497
3376,10,-11.29722,-10.99534
3377,8.577,-9.92592,-9.31491
3378,7.356,-9.53704,-8.87213
3379,6.31,-7.10923,-5.87621
3380,5.412,-6.33547,-5.24625
3381,4.642,-5.35795,-3.47917
3382,3.981,-5.36387,-3.32166
3383,3.415,-4.11946,-1.17569
3384,2.929,-3.2017,-0.10583
3385,2.512,-3.56338,-0.41862
3386,2.154,-2.95451,0.61103
3387,1.848,-2.326,1.78029
3388,1.585,-1.96352,2.41201
3389,1.359,-1.9291,2.46852
3390,1.166,-0.8455,4.38927
3391,1,-0.71878,4.47591
3392,0.457,-0.2601,5.64032
3393,0.152,0.78366,6.86635
3394,0.023,0.11414,5.81297
3395,0,1.23713,7.19429
3396,100,-105.33654,-96.47182
3397,85.77,-90.71828,-85.67229
3398,73.564,-77.43212,-74.85214
3399,63.096,-64.84374,-61.86824
3400,54.117,-53.59388,-53.9021
3401,46.416,-46.31181,-49.01198
3402,39.811,-42.43613,-42.80644
3403,34.145,-35.03707,-35.50485
3404,29.286,-29.58892,-31.54905
3405,25.119,-26.80035,-27.01727
3406,21.544,-23.2835,-22.98458
3407,18.478,-19.69457,-19.11215
3408,15.849,-17.39159,-17.81454
3409,13.594,-15.32109,-15.54387
3410,11.659,-13.99473,-13.34356
3411,10,-12.12628,-11.70223
3412,8.577,-10.10773,-9.64279
3413,7.356,-8.70018,-7.83332
3414,6.31,-7.44464,-6.30997
3415,5.412,-6.33014,-4.84646
3416,4.642,-5.37593,-3.65426
3417,3.981,-4.68254,-2.6366
3418,3.415,-4.34332,-2.30217
3419,2.929,-3.63274,-0.56805
3420,2.512,-3.45661,-0.45781
3421,2.154,-2.58643,1.2316
3422,1.848,-2.4592,1.61934
3423,1.585,-1.39979,3.42812
3424,1.359,-1.64172,2.95872
3425,1.166,-1.45257,3.59014
3426,1,-1.64125,3.01316
3427,0.457,-0.70975,4.46712
3428,0.152,0.67069,6.74586
3429,0.023,0.11266,5.88321
3430,0,0.35643,6.45249
3431,100,-115.01456,-107.08561
3432,85.77,-93.162,-88.73808
3433,73.564,-81.33783,-79.84778
3434,63.096,-64.06489,-64.60889
3435,54.117,-56.09501,-54.88781
3436,46.416,-48.8547,-49.90367
3437,39.811,-41.01063,-41.07244
3438,34.145,-33.11518,-34.67058
3439,29.286,-31.01951,-31.69784
3440,25.119,-26.51913,-26.49715
3441,21.544,-22.84515,-23.69167
3442,18.478,-19.3878,-20.11129
3443,15.849,-18.43834,-18.38511
3444,13.594,-14.13805,-14.00055
3445,11.659,-13.65695,-13.1685
3446,10,-11.94639,-11.62898
3447,8.577,-9.78476,-8.98084
3448,7.356,-8.08418,-7.06723
3449,6.31,-7.7527,-6.9154
3450,5.412,-6.55811,-5.24307
3451,4.642,-5.84201,-3.99117
3452,3.981,-4.30323,-1.67872
3453,3.415,-4.17412,-1.54589
3454,2.929,-3.78026,-1.06819
3455,2.512,-2.99725,0.41262
3456,2.154,-3.15274,0.23111
3457,1.848,-2.92088,0.21283
3458,1.585,-2.13173,2.50047
3459,1.359,-2.18273,2.17387
3460,1.166,-1.65695,2.82295
3461,1,-1.61361,3.08037
3462,0.457,-0.35181,5.164
3463,0.152,0.03806,6.0917
3464,0.023,0.68122,6.90407
3465,0,0.1354,5.84307
3466,100,-108.14809,-100.76375
3467,85.77,-98.17712,-90.6449
3468,73.564,-81.4711,-78.08429
3469,63.096,-68.75232,-68.48233
3470,54.117,-57.17395,-55.91088
3471,46.416,-46.38414,-45.47778
3472,39.811,-39.72969,-40.37261
3473,34.145,-34.54106,-34.93522
3474,29.286,-29.97355,-29.78723
3475,25.119,-27.29104,-27.95961
3476,21.544,-23.48378,-23.92994
3477,18.478,-21.06643,-20.85946
3478,15.849,-16.4813,-16.69316
3479,13.594,-15.64458,-15.10453
3480,11.659,-12.16915,-11.43476
3481,10,-11.44953,-11.19948
3482,8.577,-9.7993,-9.25396
3483,7.356,-8.67036,-7.83245
3484,6.31,-7.72251,-6.55085
3485,5.412,-6.45918,-4.90592
3486,4.642,-5.60548,-3.74439
3487,3.981,-5.25275,-3.40948
3488,3.415,-3.69657,-0.53038
3489,2.929,-3.3524,-0.20803
3490,2.512,-3.97233,-0.91443
3491,2.154,-2.58856,1.37166
3492,1.848,-2.35659,1.66432
3493,1.585,-2.22532,2.10564
3494,1.359,-1.95982,2.65581
3495,1.166,-1.49236,3.28813
3496,1,-1.27327,3.56532
3497,0.457,-1.35349,3.57745
3498,0.152,-0.27733,5.54505
3499,0.023,-0.69225,4.76087
3500,0,-0.35314,5.27432
