Xl,gamma,al
 6.000000e-04, 2.154435e-02, 5.367000e+03
 4.440000e-02, 3.162278e-02, 2.893000e+04
 2.220000e-01, 4.641589e-02, 2.799300e+04
 1.440000e-02, 6.812921e-02, 2.141100e+04
 6.000000e-04, 1.000000e-01, 1.438000e+03
 9.960000e-02, 1.467799e-01, 2.930200e+04
 8.000000e-04, 2.154435e-01, 3.688000e+03
 4.000000e-04, 3.162278e-01, 1.342000e+03
 5.440000e-02, 4.641589e-01, 2.702900e+04
 1.120000e-02, 6.812921e-01, 1.721400e+04
 4.160000e-02, 1.000000e+00, 2.445500e+04
 9.400000e-03, 1.467799e+00, 1.450200e+04
 1.280000e-02, 2.154435e+00, 1.499800e+04
 7.000000e-03, 3.162278e+00, 8.255000e+03
 6.000000e-04, 4.641589e+00, 2.325000e+03
 7.400000e-02, 6.812921e+00, 8.150000e+03
 6.000000e-03, 1.000000e+01, 3.847000e+03
 1.020000e-02, 1.467799e+01, 2.584000e+03
 1.378000e-01, 2.154435e+01, 3.095000e+03
 6.046000e-01, 3.162278e+01, 2.887000e+03
 1.400000e-03, 4.641589e+01, 4.370000e+02
 3.400000e-03, 6.812921e+01, 4.180000e+02
 7.400000e-03, 1.000000e+02, 3.650000e+02
 3.600000e-03,-1.000000e+02, 2.830000e+02
 1.372000e-01,-6.812921e+01, 9.840000e+02
 3.780000e-02,-4.641589e+01, 1.075000e+03
 4.000000e-04,-3.162278e+01, 2.220000e+02
 1.850000e-01,-2.154435e+01, 3.112000e+03
 1.140000e-02,-1.467799e+01, 3.353000e+03
 1.046000e-01,-1.000000e+01, 6.098000e+03
 1.820000e-02,-6.812921e+00, 7.436000e+03
 4.302000e-01,-4.641589e+00, 1.960200e+04
 1.600000e-03,-3.162278e+00, 3.945000e+03
 5.474000e-01,-2.154435e+00, 2.778900e+04
 8.000000e-04,-1.467799e+00, 7.308000e+03
 7.240000e-02,-1.000000e+00, 2.533600e+04
 4.040000e-02,-6.812921e-01, 2.631400e+04
 5.200000e-03,-4.641589e-01, 1.043000e+04
 4.800000e-03,-3.162278e-01, 1.569000e+04
 6.400000e-03,-2.154435e-01, 1.271000e+04
 8.600000e-03,-1.467799e-01, 1.625100e+04
 5.040000e-02,-1.000000e-01, 2.215200e+04
 1.320000e-02,-6.812921e-02, 2.036800e+04
 4.600000e-03,-4.641589e-02, 1.356400e+04
 8.880000e-02,-3.162278e-02, 3.113000e+04
 3.990000e-01,-2.154435e-02, 3.487600e+04
 4.294000e-01,-1.467799e-02, 3.499700e+04
 3.800000e-03,-1.000000e-02, 1.493800e+04
 2.060000e-01, 1.000000e-02, 3.001100e+04
 9.060000e-02, 1.467799e-02, 2.186700e+04
 1.940000e-01, 2.154435e-02, 3.356600e+04
 1.540000e-02, 3.162278e-02, 2.114900e+04
 8.400000e-03, 4.641589e-02, 1.482100e+04
 7.000000e-03, 6.812921e-02, 2.114600e+04
 7.600000e-03, 1.000000e-01, 1.717800e+04
 1.700000e-02, 1.467799e-01, 2.329300e+04
 6.000000e-04, 2.154435e-01, 2.188000e+03
 8.000000e-04, 3.162278e-01, 4.329000e+03
 1.900000e-02, 4.641589e-01, 1.903000e+04
 2.272000e-01, 6.812921e-01, 2.937200e+04
 2.960000e-02, 1.000000e+00, 1.840500e+04
 2.300000e-02, 1.467799e+00, 1.804400e+04
 1.340000e-02, 2.154435e+00, 1.313500e+04
 2.880000e-02, 3.162278e+00, 1.222800e+04
 7.200000e-02, 4.641589e+00, 1.475400e+04
 1.124000e-01, 6.812921e+00, 8.244000e+03
 5.830000e-01, 1.000000e+01, 8.546000e+03
 4.156000e-01, 1.467799e+01, 5.547000e+03
 2.120000e-02, 2.154435e+01, 2.470000e+03
 4.560000e-02, 3.162278e+01, 1.595000e+03
 8.600000e-03, 4.641589e+01, 7.250000e+02
 3.600000e-03, 6.812921e+01, 4.140000e+02
 2.880000e-02, 1.000000e+02, 5.070000e+02
 7.200000e-03,-1.000000e+02, 3.600000e+02
 8.028000e-01,-6.812921e+01, 1.452000e+03
 4.000000e-03,-4.641589e+01, 5.930000e+02
 6.200000e-02,-3.162278e+01, 1.824000e+03
 5.140000e-01,-2.154435e+01, 3.710000e+03
 1.020000e-02,-1.467799e+01, 2.736000e+03
 2.498000e-01,-1.000000e+01, 6.795000e+03
 9.280000e-02,-6.812921e+00, 8.505000e+03
 3.912000e-01,-4.641589e+00, 1.761600e+04
 4.000000e-03,-3.162278e+00, 9.507000e+03
 4.000000e-04,-2.154435e+00, 1.021000e+03
 1.240000e-02,-1.467799e+00, 1.747600e+04
 2.360000e-02,-1.000000e+00, 1.799200e+04
 3.200000e-03,-6.812921e-01, 9.308000e+03
 2.760000e-02,-4.641589e-01, 1.810300e+04
 4.000000e-04,-3.162278e-01, 4.750000e+02
 1.480000e-02,-2.154435e-01, 1.677100e+04
 1.880000e-02,-1.467799e-01, 1.737600e+04
 6.354000e-01,-1.000000e-01, 3.953400e+04
 1.660000e-02,-6.812921e-02, 2.435800e+04
 3.000000e-03,-4.641589e-02, 9.202000e+03
 2.380000e-02,-3.162278e-02, 2.618500e+04
 3.200000e-03,-2.154435e-02, 1.072400e+04
 1.000000e-03,-1.467799e-02, 7.523000e+03
 1.884000e-01,-1.000000e-02, 3.957400e+04
 2.220000e-02, 1.000000e-02, 2.151000e+04
 1.808000e-01, 1.467799e-02, 3.430300e+04
 1.596000e-01, 2.154435e-02, 3.233300e+04
 1.600000e-03, 3.162278e-02, 9.028000e+03
 7.240000e-02, 4.641589e-02, 2.410200e+04
 6.000000e-04, 6.812921e-02, 2.402000e+03
 9.150000e-01, 1.000000e-01, 4.139700e+04
 2.400000e-03, 1.467799e-01, 7.118000e+03
 1.200000e-03, 2.154435e-01, 7.444000e+03
 1.546000e-01, 3.162278e-01, 2.919100e+04
 6.680000e-02, 4.641589e-01, 3.302300e+04
 6.000000e-04, 6.812921e-01, 5.698000e+03
 2.400000e-02, 1.000000e+00, 2.083700e+04
 3.400000e-03, 1.467799e+00, 1.272800e+04
 2.200000e-03, 2.154435e+00, 5.053000e+03
 2.290000e-01, 3.162278e+00, 1.862500e+04
 6.000000e-04, 4.641589e+00, 2.655000e+03
 3.400000e-03, 6.812921e+00, 3.735000e+03
 1.520000e-02, 1.000000e+01, 4.228000e+03
 1.600000e-03, 1.467799e+01, 1.315000e+03
 2.180000e-02, 2.154435e+01, 1.963000e+03
 4.000000e-04, 3.162278e+01, 2.160000e+02
 5.500000e-02, 4.641589e+01, 1.209000e+03
 7.034000e-01, 6.812921e+01, 1.390000e+03
 3.880000e-02, 1.000000e+02, 5.180000e+02
 1.640000e-02,-1.000000e+02, 4.470000e+02
 2.300000e-02,-6.812921e+01, 6.680000e+02
 4.000000e-03,-4.641589e+01, 6.290000e+02
 2.400000e-03,-3.162278e+01, 7.880000e+02
 5.258000e-01,-2.154435e+01, 3.808000e+03
 8.700000e-02,-1.467799e+01, 4.149000e+03
 4.000000e-04,-1.000000e+01, 4.830000e+02
 6.574000e-01,-6.812921e+00, 1.258700e+04
 4.000000e-04,-4.641589e+00, 1.347000e+03
 3.140000e-02,-3.162278e+00, 1.337400e+04
 3.240000e-02,-2.154435e+00, 1.702000e+04
 7.278000e-01,-1.467799e+00, 3.321100e+04
 2.000000e-03,-1.000000e+00, 1.292800e+04
 6.000000e-04,-6.812921e-01, 5.358000e+03
 8.248000e-01,-4.641589e-01, 3.475600e+04
 6.000000e-04,-3.162278e-01, 3.338000e+03
 6.000000e-04,-2.154435e-01, 4.410000e+03
 4.200000e-03,-1.467799e-01, 1.233100e+04
 7.536000e-01,-1.000000e-01, 3.669800e+04
 2.400000e-03,-6.812921e-02, 1.115200e+04
 7.198000e-01,-4.641589e-02, 3.870100e+04
 5.120000e-02,-3.162278e-02, 2.841900e+04
 3.740000e-02,-2.154435e-02, 2.845100e+04
 5.240000e-01,-1.467799e-02, 4.295900e+04
 1.800000e-03,-1.000000e-02, 1.115900e+04
 2.600000e-02, 1.000000e-02, 1.853100e+04
 1.790000e-01, 1.467799e-02, 3.506100e+04
 1.400000e-03, 2.154435e-02, 5.004000e+03
 3.180000e-02, 3.162278e-02, 1.747700e+04
 8.000000e-03, 4.641589e-02, 1.374100e+04
 4.940000e-02, 6.812921e-02, 2.672400e+04
 2.748000e-01, 1.000000e-01, 3.280700e+04
 3.492000e-01, 1.467799e-01, 3.191800e+04
 1.414000e-01, 2.154435e-01, 3.164500e+04
 3.160000e-02, 3.162278e-01, 2.298500e+04
 3.010000e-01, 4.641589e-01, 3.580200e+04
 7.258000e-01, 6.812921e-01, 3.388300e+04
 1.600000e-03, 1.000000e+00, 7.377000e+03
 3.540000e-02, 1.467799e+00, 2.402100e+04
 4.640000e-02, 2.154435e+00, 1.974400e+04
 1.848000e-01, 3.162278e+00, 2.173900e+04
 2.000000e-03, 4.641589e+00, 7.204000e+03
 6.000000e-04, 6.812921e+00, 1.280000e+03
 2.400000e-03, 1.000000e+01, 2.771000e+03
 4.000000e-04, 1.467799e+01, 5.750000e+02
 6.220000e-02, 2.154435e+01, 2.634000e+03
 7.340000e-02, 3.162278e+01, 1.957000e+03
 1.488000e-01, 4.641589e+01, 1.462000e+03
 8.940000e-02, 6.812921e+01, 8.810000e+02
 3.782000e-01, 1.000000e+02, 8.150000e+02
 2.762000e-01,-1.000000e+02, 7.510000e+02
 7.280000e-02,-6.812921e+01, 8.560000e+02
 1.812000e-01,-4.641589e+01, 1.538000e+03
 3.000000e-03,-3.162278e+01, 9.560000e+02
 2.800000e-02,-2.154435e+01, 2.443000e+03
 1.344000e-01,-1.467799e+01, 4.294000e+03
 7.400000e-03,-1.000000e+01, 4.612000e+03
 8.000000e-04,-6.812921e+00, 1.615000e+03
 4.400000e-03,-4.641589e+00, 5.937000e+03
 2.000000e-03,-3.162278e+00, 6.405000e+03
 1.100000e-02,-2.154435e+00, 1.144700e+04
 7.020000e-02,-1.467799e+00, 2.173000e+04
 1.380000e-02,-1.000000e+00, 1.915500e+04
 6.200000e-03,-6.812921e-01, 1.419300e+04
 3.068000e-01,-4.641589e-01, 3.188500e+04
 2.680000e-02,-3.162278e-01, 2.158100e+04
 1.526000e-01,-2.154435e-01, 2.618800e+04
 1.140000e-02,-1.467799e-01, 1.762100e+04
 4.400000e-03,-1.000000e-01, 1.177500e+04
 9.600000e-03,-6.812921e-02, 1.899900e+04
 3.200000e-03,-4.641589e-02, 1.335300e+04
 1.200000e-03,-3.162278e-02, 7.109000e+03
 8.000000e-04,-2.154435e-02, 7.913000e+03
 9.000000e-03,-1.467799e-02, 2.099900e+04
 1.616000e-01,-1.000000e-02, 3.124300e+04
 1.488000e-01, 1.000000e-02, 3.471100e+04
 3.316000e-01, 1.467799e-02, 3.971100e+04
 6.000000e-04, 2.154435e-02, 2.481000e+03
 1.040000e-02, 3.162278e-02, 1.395900e+04
 3.680000e-02, 4.641589e-02, 2.074600e+04
 4.030000e-01, 6.812921e-02, 3.588800e+04
 3.000000e-03, 1.000000e-01, 1.456300e+04
 8.000000e-04, 1.467799e-01, 1.469000e+03
 3.582000e-01, 2.154435e-01, 3.515200e+04
 1.956000e-01, 3.162278e-01, 3.670300e+04
 8.000000e-04, 4.641589e-01, 6.346000e+03
 8.200000e-02, 6.812921e-01, 3.138300e+04
 2.124000e-01, 1.000000e+00, 2.924100e+04
 4.000000e-03, 1.467799e+00, 1.057300e+04
 5.020000e-02, 2.154435e+00, 1.764200e+04
 6.064000e-01, 3.162278e+00, 2.257900e+04
 1.040000e-02, 4.641589e+00, 7.232000e+03
 8.000000e-04, 6.812921e+00, 2.343000e+03
 1.200000e-02, 1.000000e+01, 3.926000e+03
 1.000000e-03, 1.467799e+01, 1.086000e+03
 7.774000e-01, 2.154435e+01, 4.529000e+03
 3.180000e-02, 3.162278e+01, 1.591000e+03
 7.440000e-02, 4.641589e+01, 1.287000e+03
 1.600000e-03, 6.812921e+01, 3.000000e+02
 1.260000e-01, 1.000000e+02, 6.440000e+02
 1.040000e-02,-1.000000e+02, 3.830000e+02
 6.000000e-03,-6.812921e+01, 5.030000e+02
 6.000000e-04,-4.641589e+01, 2.680000e+02
 4.520000e-02,-3.162278e+01, 1.774000e+03
 2.108000e-01,-2.154435e+01, 3.441000e+03
 2.252000e-01,-1.467799e+01, 5.033000e+03
 4.200000e-03,-1.000000e+01, 3.433000e+03
 8.000000e-04,-6.812921e+00, 2.528000e+03
 4.060000e-02,-4.641589e+00, 9.762000e+03
 1.600000e-03,-3.162278e+00, 3.523000e+03
 1.200000e-03,-2.154435e+00, 4.730000e+03
 8.820000e-01,-1.467799e+00, 3.633700e+04
 3.400000e-03,-1.000000e+00, 1.694200e+04
 2.124000e-01,-6.812921e-01, 3.423500e+04
 8.580000e-02,-4.641589e-01, 2.416000e+04
 4.530000e-01,-3.162278e-01, 3.561400e+04
 6.980000e-02,-2.154435e-01, 2.871500e+04
 1.920000e-02,-1.467799e-01, 1.504100e+04
 9.000000e-03,-1.000000e-01, 1.557000e+04
 5.400000e-03,-6.812921e-02, 1.290300e+04
 2.780000e-02,-4.641589e-02, 1.978400e+04
 1.600000e-03,-3.162278e-02, 7.405000e+03
 1.800000e-03,-2.154435e-02, 8.622000e+03
 3.200000e-02,-1.467799e-02, 1.622700e+04
 2.040000e-02,-1.000000e-02, 2.345900e+04
 2.180000e-02, 1.000000e-02, 1.970500e+04
 7.296000e-01, 1.467799e-02, 4.178300e+04
 7.668000e-01, 2.154435e-02, 4.329300e+04
 4.000000e-04, 3.162278e-02, 6.273000e+03
 5.000000e-03, 4.641589e-02, 1.655500e+04
 2.580000e-02, 6.812921e-02, 2.309600e+04
 3.200000e-02, 1.000000e-01, 2.229300e+04
 3.500000e-02, 1.467799e-01, 2.765200e+04
 7.000000e-03, 2.154435e-01, 1.440900e+04
 1.984000e-01, 3.162278e-01, 2.842200e+04
 8.000000e-04, 4.641589e-01, 3.930000e+03
 3.400000e-03, 6.812921e-01, 9.222000e+03
 2.600000e-01, 1.000000e+00, 3.312700e+04
 8.636000e-01, 1.467799e+00, 3.390700e+04
 9.040000e-02, 2.154435e+00, 1.985900e+04
 5.080000e-02, 3.162278e+00, 1.500500e+04
 2.750000e-01, 4.641589e+00, 1.612400e+04
 3.542000e-01, 6.812921e+00, 1.144600e+04
 5.360000e-01, 1.000000e+01, 8.757000e+03
 1.800000e-03, 1.467799e+01, 1.347000e+03
 8.000000e-03, 2.154435e+01, 1.701000e+03
 6.000000e-03, 3.162278e+01, 1.184000e+03
 2.160000e-02, 4.641589e+01, 1.062000e+03
 2.200000e-02, 6.812921e+01, 7.270000e+02
 8.676000e-01, 1.000000e+02, 1.037000e+03
 4.560000e-02,-1.000000e+02, 5.660000e+02
 1.280000e-02,-6.812921e+01, 6.370000e+02
 1.620000e-02,-4.641589e+01, 9.430000e+02
 6.020000e-02,-3.162278e+01, 1.924000e+03
 6.000000e-03,-2.154435e+01, 1.487000e+03
 1.084000e-01,-1.467799e+01, 4.257000e+03
 2.882000e-01,-1.000000e+01, 7.607000e+03
 1.260000e-02,-6.812921e+00, 6.476000e+03
 3.030000e-01,-4.641589e+00, 1.555000e+04
 1.540000e-02,-3.162278e+00, 1.057100e+04
 1.260000e-02,-2.154435e+00, 1.293500e+04
 1.762000e-01,-1.467799e+00, 2.643300e+04
 6.200000e-03,-1.000000e+00, 1.115200e+04
 1.000000e-03,-6.812921e-01, 4.445000e+03
 1.540000e-02,-4.641589e-01, 1.946800e+04
 8.400000e-03,-3.162278e-01, 1.319800e+04
 1.000000e-03,-2.154435e-01, 7.123000e+03
 8.000000e-04,-1.467799e-01, 1.677000e+03
 3.340000e-02,-1.000000e-01, 3.776900e+04
 1.000000e-03,-6.812921e-02, 5.406000e+03
 4.000000e-04,-4.641589e-02, 2.271000e+03
 1.976000e-01,-3.162278e-02, 4.144800e+04
 1.200000e-02,-2.154435e-02, 1.285000e+04
 1.180000e-02,-1.467799e-02, 1.517100e+04
 2.670000e-01,-1.000000e-02, 3.443000e+04
 9.800000e-03, 1.000000e-02, 1.747300e+04
 5.100000e-02, 1.467799e-02, 3.078300e+04
 2.140000e-02, 2.154435e-02, 2.463100e+04
 7.646000e-01, 3.162278e-02, 3.422600e+04
 7.280000e-02, 4.641589e-02, 2.551800e+04
 1.562000e-01, 6.812921e-02, 2.658200e+04
 1.420000e-02, 1.000000e-01, 1.832300e+04
 1.020000e-02, 1.467799e-01, 1.708600e+04
 2.200000e-03, 2.154435e-01, 8.618000e+03
 2.000000e-03, 3.162278e-01, 7.101000e+03
 4.600000e-03, 4.641589e-01, 1.366300e+04
 7.150000e-01, 6.812921e-01, 4.172600e+04
 8.794000e-01, 1.000000e+00, 3.701100e+04
 8.200000e-03, 1.467799e+00, 1.823700e+04
 1.028000e-01, 2.154435e+00, 2.201800e+04
 2.600000e-03, 3.162278e+00, 1.186400e+04
 1.000000e-03, 4.641589e+00, 1.936000e+03
 7.380000e-02, 6.812921e+00, 8.491000e+03
 4.760000e-02, 1.000000e+01, 5.239000e+03
 1.782000e-01, 1.467799e+01, 4.277000e+03
 1.000000e-03, 2.154435e+01, 6.860000e+02
 1.800000e-03, 3.162278e+01, 8.220000e+02
 1.068000e-01, 4.641589e+01, 1.358000e+03
 1.600000e-03, 6.812921e+01, 3.300000e+02
 1.600000e-03, 1.000000e+02, 2.150000e+02
 2.800000e-03,-1.000000e+02, 2.960000e+02
 2.654000e-01,-6.812921e+01, 1.121000e+03
 4.740000e-02,-4.641589e+01, 1.171000e+03
 4.000000e-04,-3.162278e+01, 3.440000e+02
 4.000000e-04,-2.154435e+01, 2.800000e+02
 1.580000e-02,-1.467799e+01, 2.519000e+03
 4.400000e-03,-1.000000e+01, 2.496000e+03
 2.920000e-02,-6.812921e+00, 8.126000e+03
 1.202000e-01,-4.641589e+00, 1.317100e+04
 4.000000e-04,-3.162278e+00, 4.730000e+02
 2.726000e-01,-2.154435e+00, 2.505000e+04
 9.234000e-01,-1.467799e+00, 3.758400e+04
 2.800000e-03,-1.000000e+00, 9.419000e+03
 4.900000e-02,-6.812921e-01, 2.582300e+04
 1.084000e-01,-4.641589e-01, 2.471800e+04
 6.000000e-04,-3.162278e-01, 1.160000e+03
 6.000000e-04,-2.154435e-01, 2.178000e+03
 9.200000e-02,-1.467799e-01, 3.180500e+04
 1.620000e-02,-1.000000e-01, 2.486800e+04
 2.844000e-01,-6.812921e-02, 3.988700e+04
 5.000000e-03,-4.641589e-02, 1.037900e+04
 1.100000e-02,-3.162278e-02, 1.695500e+04
 7.200000e-03,-2.154435e-02, 1.776100e+04
 9.800000e-03,-1.467799e-02, 1.784200e+04
 1.200000e-03,-1.000000e-02, 7.512000e+03
 2.200000e-03, 1.000000e-02, 8.213000e+03
 4.946000e-01, 1.467799e-02, 3.867900e+04
 3.540000e-02, 2.154435e-02, 2.283000e+04
 3.362000e-01, 3.162278e-02, 3.118800e+04
 4.800000e-03, 4.641589e-02, 1.422000e+04
 2.600000e-03, 6.812921e-02, 7.678000e+03
 6.000000e-04, 1.000000e-01, 2.621000e+03
 2.600000e-01, 1.467799e-01, 3.379200e+04
 1.020000e-01, 2.154435e-01, 2.581000e+04
 2.062000e-01, 3.162278e-01, 3.239900e+04
 6.000000e-04, 4.641589e-01, 8.025000e+03
 7.890000e-01, 6.812921e-01, 3.656000e+04
 3.600000e-03, 1.000000e+00, 1.188900e+04
 6.000000e-04, 1.467799e+00, 4.174000e+03
 2.614000e-01, 2.154435e+00, 2.416100e+04
 5.200000e-03, 3.162278e+00, 8.725000e+03
 1.400000e-03, 4.641589e+00, 3.344000e+03
 9.340000e-02, 6.812921e+00, 9.288000e+03
 1.730000e-01, 1.000000e+01, 7.259000e+03
 6.000000e-04, 1.467799e+01, 8.440000e+02
 8.000000e-04, 2.154435e+01, 5.260000e+02
 8.000000e-04, 3.162278e+01, 4.840000e+02
 5.000000e-02, 4.641589e+01, 1.156000e+03
 1.790000e-01, 6.812921e+01, 1.007000e+03
 1.278000e-01, 1.000000e+02, 6.360000e+02
 7.230000e-01,-1.000000e+02, 9.660000e+02
 6.696000e-01,-6.812921e+01, 1.364000e+03
 2.060000e-02,-4.641589e+01, 9.780000e+02
 6.680000e-02,-3.162278e+01, 1.931000e+03
 2.400000e-03,-2.154435e+01, 1.058000e+03
 6.280000e-02,-1.467799e+01, 3.811000e+03
 3.200000e-03,-1.000000e+01, 2.887000e+03
 5.238000e-01,-6.812921e+00, 1.298200e+04
 1.304000e-01,-4.641589e+00, 1.412900e+04
 1.298000e-01,-3.162278e+00, 2.050900e+04
 3.600000e-03,-2.154435e+00, 9.286000e+03
 6.356000e-01,-1.467799e+00, 3.538000e+04
 2.000000e-03,-1.000000e+00, 1.247100e+04
 2.800000e-03,-6.812921e-01, 8.996000e+03
 2.800000e-03,-4.641589e-01, 8.537000e+03
 1.400000e-03,-3.162278e-01, 5.616000e+03
 2.978000e-01,-2.154435e-01, 3.717200e+04
 3.800000e-03,-1.467799e-01, 1.221400e+04
 6.000000e-04,-1.000000e-01, 1.664000e+03
 7.800000e-03,-6.812921e-02, 1.841400e+04
 6.000000e-04,-4.641589e-02, 2.515000e+03
 6.000000e-04,-3.162278e-02, 5.183000e+03
 6.000000e-04,-2.154435e-02, 3.447000e+03
 6.834000e-01,-1.467799e-02, 3.648900e+04
 1.600000e-03,-1.000000e-02, 4.597000e+03
 3.906000e-01, 1.000000e-02, 3.951800e+04
 4.244000e-01, 1.467799e-02, 3.119800e+04
 4.000000e-03, 2.154435e-02, 1.024200e+04
 3.800000e-03, 3.162278e-02, 9.627000e+03
 2.166000e-01, 4.641589e-02, 2.990000e+04
 2.252000e-01, 6.812921e-02, 3.034300e+04
 2.000000e-03, 1.000000e-01, 9.240000e+03
 2.800000e-03, 1.467799e-01, 8.840000e+03
 2.820000e-02, 2.154435e-01, 2.280700e+04
 1.800000e-02, 3.162278e-01, 1.946400e+04
 2.080000e-02, 4.641589e-01, 1.695200e+04
 4.600000e-03, 6.812921e-01, 1.373100e+04
 6.300000e-02, 1.000000e+00, 2.596100e+04
 3.200000e-03, 1.467799e+00, 8.078000e+03
 5.600000e-03, 2.154435e+00, 1.343700e+04
 1.340000e-02, 3.162278e+00, 1.291800e+04
 3.080000e-02, 4.641589e+00, 1.103900e+04
 3.714000e-01, 6.812921e+00, 1.282900e+04
 1.084000e-01, 1.000000e+01, 5.548000e+03
 1.040000e-02, 1.467799e+01, 2.733000e+03
 8.000000e-04, 2.154435e+01, 6.320000e+02
 3.620000e-02, 3.162278e+01, 1.747000e+03
 2.260000e-02, 4.641589e+01, 1.018000e+03
 2.280000e-02, 6.812921e+01, 7.030000e+02
 2.380000e-02, 1.000000e+02, 4.860000e+02
 4.600000e-03,-1.000000e+02, 2.950000e+02
 3.400000e-03,-6.812921e+01, 4.010000e+02
 9.000000e-03,-4.641589e+01, 8.360000e+02
 8.000000e-04,-3.162278e+01, 3.740000e+02
 6.000000e-04,-2.154435e+01, 2.370000e+02
 2.800000e-03,-1.467799e+01, 1.675000e+03
 1.080000e-02,-1.000000e+01, 3.341000e+03
 1.800000e-03,-6.812921e+00, 2.446000e+03
 5.820000e-02,-4.641589e+00, 1.032800e+04
 2.980000e-02,-3.162278e+00, 1.545100e+04
 1.600000e-03,-2.154435e+00, 5.179000e+03
 6.060000e-02,-1.467799e+00, 2.172400e+04
 3.600000e-03,-1.000000e+00, 7.197000e+03
 8.116000e-01,-6.812921e-01, 3.366400e+04
 8.376000e-01,-4.641589e-01, 3.550600e+04
 8.800000e-03,-3.162278e-01, 1.579200e+04
 8.800000e-03,-2.154435e-01, 1.717700e+04
 1.500000e-02,-1.467799e-01, 2.826600e+04
 6.000000e-04,-1.000000e-01, 2.984000e+03
 6.000000e-04,-6.812921e-02, 8.306000e+03
 9.000000e-03,-4.641589e-02, 1.616800e+04
 2.180000e-02,-3.162278e-02, 1.921100e+04
 3.000000e-03,-2.154435e-02, 1.533900e+04
 2.546000e-01,-1.467799e-02, 3.260100e+04
 2.710000e-01,-1.000000e-02, 3.485900e+04
 6.000000e-04, 1.000000e-02, 5.965000e+03
 8.280000e-02, 1.467799e-02, 2.956500e+04
 1.040000e-02, 2.154435e-02, 1.903000e+04
 1.000000e-03, 3.162278e-02, 4.406000e+03
 7.000000e-03, 4.641589e-02, 1.511600e+04
 1.840000e-02, 6.812921e-02, 1.770500e+04
 8.000000e-04, 1.000000e-01, 2.877000e+03
 3.520000e-02, 1.467799e-01, 2.037200e+04
 3.400000e-03, 2.154435e-01, 1.566600e+04
 9.540000e-02, 3.162278e-01, 2.328600e+04
 4.000000e-04, 4.641589e-01, 5.120000e+02
 1.600000e-03, 6.812921e-01, 7.755000e+03
 6.000000e-04, 1.000000e+00, 1.243000e+04
 3.200000e-03, 1.467799e+00, 1.045900e+04
 1.930000e-01, 2.154435e+00, 2.220700e+04
 2.400000e-03, 3.162278e+00, 5.150000e+03
 2.400000e-02, 4.641589e+00, 9.285000e+03
 6.000000e-04, 6.812921e+00, 9.640000e+02
 6.000000e-04, 1.000000e+01, 1.113000e+03
 6.410000e-01, 1.467799e+01, 6.183000e+03
 1.380000e-01, 2.154435e+01, 3.081000e+03
 8.960000e-02, 3.162278e+01, 1.942000e+03
 6.980000e-02, 4.641589e+01, 1.260000e+03
 1.676000e-01, 6.812921e+01, 1.010000e+03
 6.000000e-03, 1.000000e+02, 3.420000e+02
 4.000000e-04,-1.000000e+02, 8.100000e+01
 2.320000e-02,-6.812921e+01, 6.930000e+02
 2.728000e-01,-4.641589e+01, 1.671000e+03
 3.600000e-03,-3.162278e+01, 8.780000e+02
 6.000000e-04,-2.154435e+01, 5.080000e+02
 1.072000e-01,-1.467799e+01, 5.222000e+03
 3.740000e-02,-1.000000e+01, 5.398000e+03
 3.796000e-01,-6.812921e+00, 1.105600e+04
 1.520000e-02,-4.641589e+00, 7.420000e+03
 3.900000e-02,-3.162278e+00, 1.166800e+04
 2.282000e-01,-2.154435e+00, 2.333500e+04
 1.180000e-02,-1.467799e+00, 1.610600e+04
 1.840000e-02,-1.000000e+00, 2.368700e+04
 1.200000e-03,-6.812921e-01, 3.202000e+03
 4.262000e-01,-4.641589e-01, 3.737700e+04
 3.940000e-02,-3.162278e-01, 2.278900e+04
 3.456000e-01,-2.154435e-01, 4.165500e+04
 2.200000e-03,-1.467799e-01, 1.304100e+04
 1.068000e-01,-1.000000e-01, 3.088900e+04
 2.370000e-01,-6.812921e-02, 3.520000e+04
 1.600000e-03,-4.641589e-02, 3.780000e+03
 6.500000e-02,-3.162278e-02, 3.073700e+04
 7.796000e-01,-2.154435e-02, 3.949800e+04
 1.620000e-02,-1.467799e-02, 1.653200e+04
 7.634000e-01,-1.000000e-02, 3.747900e+04
 2.000000e-03, 1.000000e-02, 9.877000e+03
 4.220000e-02, 1.467799e-02, 2.626000e+04
 2.318000e-01, 2.154435e-02, 3.065500e+04
 9.000000e-03, 3.162278e-02, 2.038700e+04
 9.186000e-01, 4.641589e-02, 4.039100e+04
 1.460000e-02, 6.812921e-02, 2.009200e+04
 6.000000e-04, 1.000000e-01, 1.988000e+03
 1.400000e-03, 1.467799e-01, 1.116700e+04
 8.000000e-04, 2.154435e-01, 8.963000e+03
 4.000000e-04, 3.162278e-01, 3.993000e+03
 1.746000e-01, 4.641589e-01, 3.532700e+04
 7.832000e-01, 6.812921e-01, 3.701600e+04
 3.760000e-02, 1.000000e+00, 1.833100e+04
 1.626000e-01, 1.467799e+00, 2.926600e+04
 2.660000e-02, 2.154435e+00, 1.527600e+04
 1.260000e-02, 3.162278e+00, 1.526200e+04
 3.480000e-02, 4.641589e+00, 1.073100e+04
 1.000000e-03, 6.812921e+00, 1.827000e+03
 1.200000e-03, 1.000000e+01, 2.598000e+03
 1.102000e-01, 1.467799e+01, 4.886000e+03
