Xl,gamma,al,exp.al,all.age
 2.300000e-03,-1.000000e+02, 5.000000e+00, 4.967892e+01, 1.700000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.000000e-04,-1.000000e+02, 2.000000e+00, 1.102226e+01, 3.000000e+00
 5.000000e-04,-1.000000e+02, 1.700000e+01, 1.664434e+01, 3.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.300000e-03,-1.000000e+02, 8.000000e+00, 4.967892e+01, 2.300000e+02
 4.300000e-03,-1.000000e+02, 4.400000e+01, 7.339328e+01, 2.000000e+01
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 4.000000e+00
 3.500000e-03,-1.000000e+02, 5.230000e+02, 6.480053e+01, 3.600000e+01
 9.000000e-04,-1.000000e+02, 1.400000e+01, 2.596453e+01, 1.000000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.700000e-03,-1.000000e+02, 2.100000e+01, 5.508654e+01, 1.800000e+01
 5.000000e-04,-1.000000e+02, 3.300000e+01, 1.664434e+01, 7.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 8.000000e-04,-1.000000e+02, 1.100000e+01, 2.380789e+01, 1.900000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.000000e-03,-1.000000e+02, 7.000000e+00, 2.803083e+01, 9.000000e+00
 1.000000e-03,-1.000000e+02, 1.000000e+00, 2.803083e+01, 8.000000e+00
 3.000000e-04,-1.000000e+02, 3.000000e+00, 1.102226e+01, 7.000000e+00
 8.000000e-04,-1.000000e+02, 7.000000e+00, 2.380789e+01, 1.400000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 6.000000e+00, 1.394566e+01, 2.000000e+00
 4.400000e-03,-1.000000e+02, 8.600000e+01, 7.440321e+01, 6.200000e+01
 7.000000e-04,-1.000000e+02, 1.300000e+01, 2.154790e+01, 4.000000e+00
 3.000000e-04,-1.000000e+02, 4.000000e+00, 1.102226e+01, 1.600000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 8.000000e-04,-1.000000e+02, 1.400000e+01, 2.380789e+01, 5.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 2.000000e+00, 1.394566e+01, 5.000000e+00
 3.000000e-04,-1.000000e+02, 3.000000e+00, 1.102226e+01, 1.000000e+00
 4.000000e-04,-1.000000e+02, 1.000000e+00, 1.394566e+01, 1.000000e+00
 8.000000e-04,-1.000000e+02, 3.200000e+01, 2.380789e+01, 1.000000e+00
 1.100000e-03,-1.000000e+02, 3.000000e+00, 3.001712e+01, 2.100000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 7.600000e-03,-1.000000e+02, 1.250000e+02, 1.014941e+02, 2.100000e+01
 9.000000e-04,-1.000000e+02, 5.900000e+01, 2.596453e+01, 1.300000e+01
 1.000000e-03,-1.000000e+02, 3.000000e+00, 2.803083e+01, 7.000000e+00
 7.500000e-03,-1.000000e+02, 8.900000e+01, 1.007665e+02, 5.600000e+01
 2.400000e-03,-1.000000e+02, 2.200000e+01, 5.107146e+01, 7.900000e+01
 8.000000e-04,-1.000000e+02, 3.400000e+01, 2.380789e+01, 1.300000e+01
 3.000000e-04,-1.000000e+02, 3.000000e+00, 1.102226e+01, 1.400000e+01
 8.000000e-04,-1.000000e+02, 1.000000e+01, 2.380789e+01, 1.700000e+01
 5.000000e-04,-1.000000e+02, 2.000000e+00, 1.664434e+01, 2.000000e+01
 7.000000e-04,-1.000000e+02, 7.000000e+00, 2.154790e+01, 4.000000e+00
 6.000000e-04,-1.000000e+02, 1.000000e+01, 1.916765e+01, 6.000000e+00
 6.000000e-04,-1.000000e+02, 1.500000e+01, 1.916765e+01, 3.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.700000e-03,-1.000000e+02, 3.300000e+01, 6.704113e+01, 5.200000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 9.000000e+00, 1.394566e+01, 3.000000e+00
 1.300000e-03,-1.000000e+02, 1.750000e+02, 3.378170e+01, 1.300000e+01
 3.000000e-04,-1.000000e+02, 3.000000e+00, 1.102226e+01, 1.000000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 1.000000e+00, 1.394566e+01, 1.000000e+00
 9.000000e-04,-1.000000e+02, 6.000000e+00, 2.596453e+01, 4.000000e+00
 2.300000e-03,-1.000000e+02, 4.900000e+01, 4.967892e+01, 8.000000e+00
 1.800000e-03,-1.000000e+02, 1.400000e+01, 4.223724e+01, 1.000000e+01
 5.000000e-04,-1.000000e+02, 2.500000e+01, 1.664434e+01, 3.000000e+00
 3.100000e-03,-1.000000e+02, 2.900000e+01, 6.010608e+01, 3.000000e+01
 8.000000e-04,-1.000000e+02, 1.600000e+01, 2.380789e+01, 6.400000e+01
 3.000000e-04,-1.000000e+02, 5.000000e+00, 1.102226e+01, 7.300000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.400000e-03,-1.000000e+02, 8.000000e+00, 3.557274e+01, 9.000000e+00
 5.000000e-04,-1.000000e+02, 1.000000e+00, 1.664434e+01, 2.970000e+02
 5.000000e-04,-1.000000e+02, 1.500000e+01, 1.664434e+01, 1.200000e+01
 6.000000e-04,-1.000000e+02, 6.000000e+00, 1.916765e+01, 7.000000e+00
 2.500000e-03,-1.000000e+02, 6.000000e+01, 5.243599e+01, 1.810000e+02
 1.300000e-03,-1.000000e+02, 6.000000e+00, 3.378170e+01, 1.500000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.000000e-04,-1.000000e+02, 5.000000e+00, 1.102226e+01, 6.000000e+00
 6.000000e-04,-1.000000e+02, 1.000000e+00, 1.916765e+01, 1.000000e+00
 5.000000e-03,-1.000000e+02, 4.800000e+01, 8.020674e+01, 2.000000e+01
 4.000000e-04,-1.000000e+02, 1.000000e+00, 1.394566e+01, 3.000000e+00
 5.000000e-04,-1.000000e+02, 3.000000e+00, 1.664434e+01, 2.000000e+00
 5.500000e-03,-1.000000e+02, 5.700000e+01, 8.474321e+01, 7.500000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 3.000000e+00, 1.394566e+01, 1.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.100000e-03,-1.000000e+02, 2.000000e+00, 3.001712e+01, 5.000000e+00
 4.600000e-03,-1.000000e+02, 3.100000e+01, 7.638506e+01, 8.000000e+01
 1.000000e-03,-1.000000e+02, 2.400000e+01, 2.803083e+01, 1.500000e+01
 2.200000e-03,-1.000000e+02, 8.000000e+00, 4.825687e+01, 3.130000e+02
 4.000000e-04,-1.000000e+02, 2.000000e+00, 1.394566e+01, 1.000000e+00
 3.000000e-04,-1.000000e+02, 9.000000e+00, 1.102226e+01, 3.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 6.000000e+00
 1.100000e-03,-1.000000e+02, 5.000000e+00, 3.001712e+01, 3.000000e+00
 1.000000e-03,-1.000000e+02, 8.000000e+00, 2.803083e+01, 1.100000e+01
 6.000000e-04,-1.000000e+02, 2.000000e+00, 1.916765e+01, 9.000000e+00
 5.000000e-04,-1.000000e+02, 7.000000e+00, 1.664434e+01, 1.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 1.000000e+00, 1.394566e+01, 3.600000e+01
 2.000000e-03,-1.000000e+02, 4.400000e+01, 4.531734e+01, 6.900000e+01
 2.200000e-03,-1.000000e+02, 1.000000e+01, 4.825687e+01, 1.400000e+01
 6.100000e-03,-1.000000e+02, 1.530000e+02, 8.987670e+01, 4.300000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 3.300000e-03,-1.000000e+02, 1.140000e+02, 6.249068e+01, 4.600000e+01
 5.000000e-04,-1.000000e+02, 2.000000e+00, 1.664434e+01, 2.000000e+00
 4.000000e-04,-1.000000e+02, 4.000000e+00, 1.394566e+01, 1.000000e+00
 3.500000e-03,-1.000000e+02, 1.200000e+01, 6.480053e+01, 1.040000e+02
 1.600000e-03,-1.000000e+02, 5.000000e+00, 3.899722e+01, 3.000000e+01
 5.000000e-03,-1.000000e+02, 1.800000e+01, 8.020674e+01, 6.100000e+01
 2.600000e-03,-1.000000e+02, 2.100000e+01, 5.377393e+01, 5.300000e+01
 1.200000e-03,-1.000000e+02, 4.000000e+00, 3.193177e+01, 1.700000e+01
 4.000000e-04,-1.000000e+02, 2.900000e+01, 1.394566e+01, 6.000000e+00
 2.000000e-03,-1.000000e+02, 1.880000e+02, 4.531734e+01, 3.300000e+01
 7.000000e-04,-1.000000e+02, 1.000000e+00, 2.154790e+01, 2.000000e+00
 2.500000e-03,-1.000000e+02, 7.800000e+01, 5.243599e+01, 6.000000e+00
 7.000000e-04,-1.000000e+02, 1.700000e+01, 2.154790e+01, 2.900000e+01
 9.000000e-04,-1.000000e+02, 9.000000e+00, 2.596453e+01, 1.700000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.000000e-03,-1.000000e+02, 1.400000e+01, 2.803083e+01, 2.700000e+01
 4.500000e-03,-1.000000e+02, 5.500000e+01, 7.540034e+01, 3.000000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.300000e-03,-1.000000e+02, 1.400000e+01, 4.967892e+01, 1.300000e+01
 1.100000e-03,-1.000000e+02, 2.900000e+01, 3.001712e+01, 3.000000e+00
 7.000000e-04,-1.000000e+02, 6.000000e+00, 2.154790e+01, 2.800000e+01
 3.000000e-04,-1.000000e+02, 1.100000e+01, 1.102226e+01, 1.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 9.100000e-03,-1.000000e+02, 3.700000e+01, 1.117440e+02, 8.900000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.000000e-03,-1.000000e+02, 1.200000e+01, 5.888381e+01, 1.150000e+02
 8.900000e-03,-1.000000e+02, 4.300000e+01, 1.104437e+02, 3.340000e+02
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 3.000000e-04,-1.000000e+02, 7.000000e+00, 1.102226e+01, 3.000000e+00
 4.000000e-03,-1.000000e+02, 4.200000e+01, 7.028264e+01, 2.730000e+02
 4.400000e-03,-1.000000e+02, 8.500000e+01, 7.440321e+01, 1.840000e+02
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.200000e-03,-1.000000e+02, 9.000000e+00, 3.193177e+01, 7.000000e+00
 3.000000e-04,-1.000000e+02, 2.000000e+00, 1.102226e+01, 1.000000e+00
 7.000000e-04,-1.000000e+02, 1.000000e+00, 2.154790e+01, 1.000000e+01
 9.000000e-04,-1.000000e+02, 6.000000e+00, 2.596453e+01, 8.000000e+00
 6.100000e-03,-1.000000e+02, 8.700000e+01, 8.987670e+01, 1.400000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.500000e-03,-1.000000e+02, 5.900000e+01, 3.730983e+01, 1.200000e+01
 9.100000e-03,-1.000000e+02, 2.100000e+01, 1.117440e+02, 2.900000e+01
 1.210000e-02,-1.000000e+02, 3.190000e+02, 1.293039e+02, 3.020000e+02
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 2.000000e+00, 1.394566e+01, 1.000000e+00
 5.000000e-04,-1.000000e+02, 1.800000e+01, 1.664434e+01, 2.000000e+00
 7.000000e-04,-1.000000e+02, 1.200000e+01, 2.154790e+01, 3.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.700000e-03,-1.000000e+02, 4.700000e+01, 4.063861e+01, 2.700000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 9.000000e-04,-1.000000e+02, 1.600000e+01, 2.596453e+01, 2.000000e+00
 2.800000e-03,-1.000000e+02, 1.100000e+01, 5.637502e+01, 2.700000e+01
 4.000000e-04,-1.000000e+02, 6.000000e+00, 1.394566e+01, 3.000000e+00
 7.000000e-04,-1.000000e+02, 2.000000e+00, 2.154790e+01, 2.000000e+00
 4.500000e-03,-1.000000e+02, 3.900000e+01, 7.540034e+01, 1.260000e+02
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.300000e-03,-1.000000e+02, 2.200000e+01, 6.249068e+01, 9.100000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.000000e-04,-1.000000e+02, 7.000000e+00, 1.102226e+01, 5.800000e+01
 3.000000e-04,-1.000000e+02, 2.000000e+00, 1.102226e+01, 6.000000e+00
 2.200000e-03,-1.000000e+02, 3.100000e+01, 4.825687e+01, 3.700000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.010000e-02,-1.000000e+02, 4.300000e+01, 1.179786e+02, 1.230000e+02
 1.000000e-03,-1.000000e+02, 5.000000e+00, 2.803083e+01, 5.700000e+01
 7.100000e-03,-1.000000e+02, 7.300000e+01, 9.779347e+01, 9.100000e+01
 7.000000e-04,-1.000000e+02, 3.000000e+00, 2.154790e+01, 9.000000e+00
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 2.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 9.000000e-04,-1.000000e+02, 6.000000e+00, 2.596453e+01, 8.000000e+00
 4.000000e-04,-1.000000e+02, 1.000000e+00, 1.394566e+01, 1.700000e+01
 2.300000e-03,-1.000000e+02, 2.200000e+01, 4.967892e+01, 1.140000e+02
 1.300000e-03,-1.000000e+02, 4.000000e+00, 3.378170e+01, 7.000000e+00
 8.000000e-04,-1.000000e+02, 3.800000e+01, 2.380789e+01, 7.700000e+01
 4.000000e-04,-1.000000e+02, 5.000000e+00, 1.394566e+01, 2.000000e+00
 3.900000e-03,-1.000000e+02, 1.900000e+01, 6.921733e+01, 3.900000e+01
 7.000000e-04,-1.000000e+02, 2.400000e+01, 2.154790e+01, 2.000000e+01
 3.400000e-03,-1.000000e+02, 1.780000e+02, 6.365459e+01, 2.020000e+02
 8.000000e-04,-1.000000e+02, 6.500000e+01, 2.380789e+01, 5.000000e+00
 6.000000e-04,-1.000000e+02, 5.000000e+00, 1.916765e+01, 2.000000e+00
 4.000000e-04,-1.000000e+02, 1.600000e+01, 1.394566e+01, 2.400000e+01
 3.100000e-03,-1.000000e+02, 1.800000e+01, 6.010608e+01, 8.000000e+00
 5.900000e-03,-1.000000e+02, 9.200000e+01, 8.820044e+01, 2.380000e+02
 3.000000e-03,-1.000000e+02, 8.000000e+00, 5.888381e+01, 9.200000e+01
 1.600000e-03,-1.000000e+02, 7.000000e+00, 3.899722e+01, 1.300000e+01
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 2.000000e+00
 6.000000e-04,-1.000000e+02, 2.000000e+00, 1.916765e+01, 1.090000e+02
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.400000e-03,-1.000000e+02, 3.200000e+01, 6.365459e+01, 1.600000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.200000e-03,-1.000000e+02, 2.620000e+02, 6.130809e+01, 3.300000e+01
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 1.000000e+00
 5.000000e-04,-1.000000e+02, 1.000000e+00, 1.664434e+01, 1.200000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.400000e-03,-1.000000e+02, 7.200000e+01, 3.557274e+01, 2.800000e+01
 3.000000e-04,-1.000000e+02, 1.100000e+01, 1.102226e+01, 3.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 6.000000e-04,-1.000000e+02, 3.000000e+00, 1.916765e+01, 4.000000e+00
 7.000000e-04,-1.000000e+02, 1.100000e+01, 2.154790e+01, 3.000000e+00
 6.000000e-04,-1.000000e+02, 3.000000e+00, 1.916765e+01, 2.000000e+00
 6.300000e-03,-1.000000e+02, 1.190000e+02, 9.152016e+01, 5.800000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.700000e-03,-1.000000e+02, 8.300000e+01, 5.508654e+01, 4.000000e+00
 1.130000e-02,-1.000000e+02, 4.100000e+01, 1.249386e+02, 1.590000e+02
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 1.000000e+00
 5.000000e-04,-1.000000e+02, 2.300000e+01, 1.664434e+01, 2.000000e+01
 3.000000e-04,-1.000000e+02, 4.000000e+00, 1.102226e+01, 4.000000e+00
 2.800000e-03,-1.000000e+02, 8.000000e+00, 5.637502e+01, 1.300000e+01
 2.900000e-03,-1.000000e+02, 1.000000e+01, 5.764044e+01, 1.000000e+01
 1.600000e-03,-1.000000e+02, 4.000000e+01, 3.899722e+01, 1.700000e+01
 4.000000e-04,-1.000000e+02, 5.000000e+00, 1.394566e+01, 1.000000e+00
 4.000000e-04,-1.000000e+02, 4.000000e+00, 1.394566e+01, 1.500000e+01
 1.000000e-03,-1.000000e+02, 2.000000e+00, 2.803083e+01, 4.100000e+01
 7.000000e-04,-1.000000e+02, 8.900000e+01, 2.154790e+01, 2.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.900000e-03,-1.000000e+02, 2.700000e+01, 4.379597e+01, 9.300000e+01
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 5.000000e-04,-1.000000e+02, 3.000000e+01, 1.664434e+01, 1.200000e+01
 5.300000e-03,-1.000000e+02, 3.000000e+01, 8.295874e+01, 1.860000e+02
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 9.000000e-04,-1.000000e+02, 4.000000e+00, 2.596453e+01, 2.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.100000e-03,-1.000000e+02, 4.800000e+01, 6.010608e+01, 2.600000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 9.300000e-03,-1.000000e+02, 2.120000e+02, 1.130258e+02, 3.200000e+02
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 5.000000e-04,-1.000000e+02, 6.000000e+00, 1.664434e+01, 6.000000e+00
 5.000000e-04,-1.000000e+02, 2.000000e+00, 1.664434e+01, 3.000000e+00
 3.000000e-04,-1.000000e+02, 6.000000e+00, 1.102226e+01, 1.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.600000e-03,-1.000000e+02, 3.300000e+01, 3.899722e+01, 7.000000e+00
 7.000000e-04,-1.000000e+02, 4.000000e+00, 2.154790e+01, 2.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.100000e-03,-1.000000e+02, 6.200000e+01, 3.001712e+01, 2.060000e+02
 9.000000e-04,-1.000000e+02, 5.400000e+01, 2.596453e+01, 1.000000e+01
 1.600000e-03,-1.000000e+02, 1.000000e+01, 3.899722e+01, 7.400000e+01
 2.200000e-03,-1.000000e+02, 1.900000e+01, 4.825687e+01, 1.000000e+01
 1.300000e-03,-1.000000e+02, 4.000000e+00, 3.378170e+01, 2.000000e+00
 9.000000e-04,-1.000000e+02, 2.240000e+02, 2.596453e+01, 5.300000e+01
 3.000000e-04,-1.000000e+02, 1.000000e+01, 1.102226e+01, 3.000000e+00
 1.400000e-03,-1.000000e+02, 3.700000e+01, 3.557274e+01, 3.000000e+00
 1.100000e-03,-1.000000e+02, 1.200000e+01, 3.001712e+01, 9.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.100000e-03,-1.000000e+02, 9.000000e+00, 3.001712e+01, 5.000000e+00
 1.000000e-03,-1.000000e+02, 1.400000e+01, 2.803083e+01, 6.000000e+00
 8.900000e-03,-1.000000e+02, 2.020000e+02, 1.104437e+02, 2.400000e+01
 3.000000e-04,-1.000000e+02, 1.000000e+01, 1.102226e+01, 3.000000e+00
 3.000000e-04,-1.000000e+02, 2.000000e+00, 1.102226e+01, 1.000000e+00
 6.000000e-04,-1.000000e+02, 6.000000e+00, 1.916765e+01, 9.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 4.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.700000e-03,-1.000000e+02, 7.200000e+01, 6.704113e+01, 1.570000e+02
 6.100000e-03,-1.000000e+02, 2.100000e+01, 8.987670e+01, 3.400000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 8.400000e-03,-1.000000e+02, 1.550000e+02, 1.071077e+02, 3.300000e+01
 3.500000e-03,-1.000000e+02, 8.000000e+00, 6.480053e+01, 5.700000e+01
 6.000000e-04,-1.000000e+02, 1.000000e+01, 1.916765e+01, 9.000000e+00
 8.000000e-04,-1.000000e+02, 4.000000e+00, 2.380789e+01, 1.300000e+01
 3.100000e-03,-1.000000e+02, 6.100000e+01, 6.010608e+01, 9.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 3.500000e-03,-1.000000e+02, 6.700000e+01, 6.480053e+01, 3.390000e+02
 4.900000e-03,-1.000000e+02, 3.300000e+01, 7.926824e+01, 4.200000e+01
 8.000000e-04,-1.000000e+02, 1.200000e+01, 2.380789e+01, 4.000000e+00
 7.000000e-04,-1.000000e+02, 1.200000e+01, 2.154790e+01, 8.000000e+00
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 1.000000e+00
 3.900000e-03,-1.000000e+02, 1.300000e+01, 6.921733e+01, 1.440000e+02
 4.000000e-04,-1.000000e+02, 2.000000e+00, 1.394566e+01, 1.000000e+00
 1.200000e-03,-1.000000e+02, 7.000000e+00, 3.193177e+01, 2.100000e+01
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 3.700000e-03,-1.000000e+02, 4.000000e+01, 6.704113e+01, 1.600000e+01
 4.000000e-04,-1.000000e+02, 4.100000e+01, 1.394566e+01, 1.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 4.000000e-04,-1.000000e+02, 2.000000e+00, 1.394566e+01, 2.000000e+00
 4.800000e-03,-1.000000e+02, 4.500000e+01, 7.831867e+01, 1.640000e+02
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 1.300000e-03,-1.000000e+02, 6.000000e+00, 3.378170e+01, 4.700000e+01
 1.100000e-03,-1.000000e+02, 1.300000e+01, 3.001712e+01, 6.400000e+01
 6.000000e-04,-1.000000e+02, 5.000000e+00, 1.916765e+01, 1.000000e+01
 1.900000e-03,-1.000000e+02, 5.000000e+00, 4.379597e+01, 3.400000e+01
 1.200000e-03,-1.000000e+02, 1.800000e+01, 3.193177e+01, 7.000000e+00
 5.000000e-04,-1.000000e+02, 4.000000e+00, 1.664434e+01, 1.000000e+00
 4.000000e-04,-1.000000e+02, 7.000000e+00, 1.394566e+01, 7.000000e+00
 2.700000e-03,-1.000000e+02, 1.360000e+02, 5.508654e+01, 7.000000e+01
 1.000000e-03,-1.000000e+02, 4.700000e+01, 2.803083e+01, 1.000000e+01
 8.100000e-03,-1.000000e+02, 9.800000e+01, 1.050443e+02, 9.200000e+01
 3.000000e-04,-1.000000e+02, 1.000000e+00, 1.102226e+01, 1.300000e+01
 4.000000e-04,-1.000000e+02, 1.000000e+00, 1.394566e+01, 5.000000e+00
 1.000000e-04,-1.000000e+02, 1.000000e+00, 4.068239e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
 2.000000e-04,-1.000000e+02, 1.000000e+00, 7.789654e+00, 0.000000e+00
